TransactionID,Date,HospitalID,ProductID,TransactionType,Quantity,BalanceAfterTransaction
TRN170749,2025-06-19,H009,MED018,Consumption,-15,1019
TRN170750,2025-06-19,H009,MED019,Consumption,-35,1499
TRN170751,2025-06-19,H009,MED020,Consumption,-19,918
TRN170752,2025-06-19,H009,MED021,Consumption,-4,1096
TRN170753,2025-06-19,H009,MED022,Consumption,-5,834
TRN170754,2025-06-19,H009,MED023,Consumption,-2,1414
TRN170755,2025-06-19,H009,MED024,Consumption,-24,758
TRN170756,2025-06-19,H009,MED025,Consumption,-6,997
TRN170757,2025-06-19,H009,MED026,Consumption,-10,1312
TRN170758,2025-06-19,H009,MED027,Consumption,-10,1069
TRN170759,2025-06-19,H009,MED028,Consumption,-12,1470
TRN170760,2025-06-19,H009,MED029,Consumption,-12,1337
TRN170761,2025-06-19,H009,MED030,Consumption,-5,1148
TRN170762,2025-06-19,H009,MED031,Consumption,-12,1623
TRN170763,2025-06-19,H009,MED032,Consumption,-12,1069
TRN170764,2025-06-19,H009,MED033,Consumption,-7,856
TRN170765,2025-06-19,H009,MED034,Consumption,-6,989
TRN170766,2025-06-19,H009,MED035,Consumption,-12,971
TRN170767,2025-06-19,H009,MED036,Consumption,-11,1058
TRN170768,2025-06-19,H009,MED037,Consumption,-7,860
TRN170769,2025-06-19,H009,MED038,Consumption,-9,1416
TRN170770,2025-06-19,H009,MED039,Consumption,-7,882
TRN170771,2025-06-19,H009,MED040,Consumption,-10,1332
TRN170772,2025-06-19,H009,MED041,Consumption,-8,547
TRN170773,2025-06-19,H009,MED042,Consumption,-8,1150
TRN170774,2025-06-19,H009,MED043,Consumption,-7,712
TRN170775,2025-06-19,H009,MED044,Consumption,-10,1393
TRN170776,2025-06-19,H009,MED045,Consumption,-11,802
TRN170777,2025-06-19,H009,MED046,Consumption,-6,883
TRN170778,2025-06-19,H009,MED047,Consumption,-15,1536
TRN170779,2025-06-19,H009,MED048,Consumption,-8,1737
TRN170780,2025-06-19,H009,MED049,Consumption,-12,1750
TRN170781,2025-06-19,H009,MED050,Consumption,-5,1090
TRN170782,2025-06-19,H009,MED051,Consumption,-13,1150
TRN170783,2025-06-19,H009,MED052,Consumption,-15,1049
TRN170784,2025-06-19,H009,MED053,Consumption,-10,867
TRN170785,2025-06-19,H009,MED054,Consumption,-10,1217
TRN170786,2025-06-19,H009,MED055,Consumption,-11,1757
TRN170787,2025-06-19,H009,MED056,Consumption,-5,1660
TRN170788,2025-06-19,H009,MED057,Consumption,-7,1139
TRN170789,2025-06-19,H009,MED058,Consumption,-15,1617
TRN170790,2025-06-19,H009,MED059,Consumption,-12,1418
TRN170791,2025-06-19,H009,MED060,Consumption,-9,933
TRN170792,2025-06-19,H009,MED061,Consumption,-32,884
TRN170793,2025-06-19,H009,MED062,Consumption,-15,1301
TRN170794,2025-06-19,H009,MED063,Consumption,-32,410
TRN170795,2025-06-19,H009,MED064,Consumption,-30,1322
TRN170796,2025-06-19,H009,MED065,Consumption,-35,862
TRN170797,2025-06-19,H009,MED066,Consumption,-31,1138
TRN170798,2025-06-19,H009,MED067,Consumption,-23,1376
TRN170799,2025-06-19,H009,MED068,Consumption,-19,937
TRN170800,2025-06-19,H009,MED069,Consumption,-19,637
TRN170801,2025-06-19,H009,MED070,Consumption,-15,922
TRN170802,2025-06-19,H009,MED071,Consumption,-2,1330
TRN170803,2025-06-19,H009,MED072,Consumption,-6,1288
TRN170804,2025-06-19,H009,MED073,Consumption,-3,1365
TRN170805,2025-06-19,H009,MED074,Consumption,-3,916
TRN170806,2025-06-19,H009,MED075,Consumption,-5,1573
TRN170807,2025-06-19,H009,MED076,Consumption,-2,1546
TRN170808,2025-06-19,H009,MED077,Consumption,-6,1096
TRN170809,2025-06-19,H009,MED078,Consumption,-1,1235
TRN170810,2025-06-19,H009,MED079,Consumption,-1,1014
TRN170811,2025-06-19,H009,MED080,Consumption,-1,966
TRN170812,2025-06-19,H009,MED081,Consumption,-15,946
TRN170813,2025-06-19,H009,MED082,Consumption,-5,661
TRN170814,2025-06-19,H009,MED083,Consumption,-11,1391
TRN170815,2025-06-19,H009,MED084,Consumption,-11,1457
TRN170816,2025-06-19,H009,MED085,Consumption,-14,1579
TRN170817,2025-06-19,H009,MED086,Consumption,-9,1276
TRN170818,2025-06-19,H009,MED087,Consumption,-15,1802
TRN170819,2025-06-19,H009,MED088,Consumption,-7,1984
TRN170820,2025-06-19,H009,MED089,Consumption,-10,1377
TRN170821,2025-06-19,H009,MED090,Consumption,-14,1560
TRN170822,2025-06-19,H009,MED091,Consumption,-3,450
TRN170823,2025-06-19,H009,MED092,Consumption,-1,753
TRN170824,2025-06-19,H009,MED093,Consumption,-3,997
TRN170825,2025-06-19,H009,MED094,Consumption,-1,1580
TRN170826,2025-06-19,H009,MED095,Consumption,-3,1489
TRN170827,2025-06-19,H009,MED096,Consumption,-1,533
TRN170828,2025-06-19,H009,MED097,Consumption,-5,1444
TRN170829,2025-06-19,H009,MED098,Consumption,-3,1423
TRN170830,2025-06-19,H009,MED099,Consumption,-2,1202
TRN170831,2025-06-19,H009,MED100,Consumption,-2,1435
TRN170832,2025-06-19,H010,MED001,Consumption,-26,994
TRN170833,2025-06-19,H010,MED002,Consumption,-28,386
TRN170834,2025-06-19,H010,MED003,Consumption,-17,546
TRN170835,2025-06-19,H010,MED004,Consumption,-25,73
TRN170836,2025-06-19,H010,MED005,Consumption,-24,1654
TRN170837,2025-06-19,H010,MED006,Consumption,-30,1374
TRN170838,2025-06-19,H010,MED007,Consumption,-34,539
TRN170839,2025-06-19,H010,MED008,Consumption,-18,836
TRN170840,2025-06-19,H010,MED009,Consumption,-22,139
TRN170841,2025-06-19,H010,MED010,Consumption,-35,746
TRN170842,2025-06-19,H010,MED011,Consumption,-16,886
TRN170843,2025-06-19,H010,MED012,Consumption,-19,253
TRN170844,2025-06-19,H010,MED013,Consumption,-33,1041
TRN170845,2025-06-19,H010,MED014,Consumption,-29,1309
TRN170846,2025-06-19,H010,MED015,Consumption,-26,1024
TRN170847,2025-06-19,H010,MED016,Consumption,-34,429
TRN170848,2025-06-19,H010,MED017,Consumption,-30,860
TRN170849,2025-06-19,H010,MED018,Consumption,-19,1169
TRN170850,2025-06-19,H010,MED019,Consumption,-21,1173
TRN170851,2025-06-19,H010,MED020,Consumption,-18,1106
TRN170852,2025-06-19,H010,MED021,Consumption,-6,1298
TRN170853,2025-06-19,H010,MED022,Consumption,-4,566
TRN170854,2025-06-19,H010,MED023,Consumption,-2,969
TRN170855,2025-06-19,H010,MED024,Consumption,-32,1134
TRN170856,2025-06-19,H010,MED025,Consumption,-2,1623
TRN170857,2025-06-19,H010,MED026,Consumption,-6,836
TRN170858,2025-06-19,H010,MED027,Consumption,-5,1242
TRN170859,2025-06-19,H010,MED028,Consumption,-9,928
TRN170860,2025-06-19,H010,MED029,Consumption,-8,1523
TRN170861,2025-06-19,H010,MED030,Consumption,-6,984
TRN170862,2025-06-19,H010,MED031,Consumption,-11,1273
TRN170863,2025-06-19,H010,MED032,Consumption,-7,1049
TRN170864,2025-06-19,H010,MED033,Consumption,-10,931
TRN170865,2025-06-19,H010,MED034,Consumption,-13,380
TRN170866,2025-06-19,H010,MED035,Consumption,-12,799
TRN170867,2025-06-19,H010,MED036,Consumption,-13,701
TRN170868,2025-06-19,H010,MED037,Consumption,-15,1071
TRN170869,2025-06-19,H010,MED038,Consumption,-14,539
TRN170870,2025-06-19,H010,MED039,Consumption,-6,1446
TRN170871,2025-06-19,H010,MED040,Consumption,-6,1524
TRN170872,2025-06-19,H010,MED041,Consumption,-14,721
TRN170873,2025-06-19,H010,MED042,Consumption,-7,1093
TRN170874,2025-06-19,H010,MED043,Consumption,-13,749
TRN170875,2025-06-19,H010,MED044,Consumption,-10,1200
TRN170876,2025-06-19,H010,MED045,Consumption,-9,1583
TRN170877,2025-06-19,H010,MED046,Consumption,-14,1419
TRN170878,2025-06-19,H010,MED047,Consumption,-14,555
TRN170879,2025-06-19,H010,MED048,Consumption,-7,1412
TRN170880,2025-06-19,H010,MED049,Consumption,-9,1052
TRN170881,2025-06-19,H010,MED050,Consumption,-8,1267
TRN170882,2025-06-19,H010,MED051,Consumption,-11,395
TRN170883,2025-06-19,H010,MED052,Consumption,-14,904
TRN170884,2025-06-19,H010,MED053,Consumption,-15,1078
TRN170885,2025-06-19,H010,MED054,Consumption,-12,433
TRN170886,2025-06-19,H010,MED055,Consumption,-10,1332
TRN170887,2025-06-19,H010,MED056,Consumption,-6,1073
TRN170888,2025-06-19,H010,MED057,Consumption,-9,1447
TRN170889,2025-06-19,H010,MED058,Consumption,-15,942
TRN170890,2025-06-19,H010,MED059,Consumption,-15,1509
TRN170891,2025-06-19,H010,MED060,Consumption,-14,1422
TRN170892,2025-06-19,H010,MED061,Consumption,-28,1221
TRN170893,2025-06-19,H010,MED062,Consumption,-28,1246
TRN170894,2025-06-19,H010,MED063,Consumption,-27,1067
TRN170895,2025-06-19,H010,MED064,Consumption,-20,694
TRN170896,2025-06-19,H010,MED065,Consumption,-15,1238
TRN170897,2025-06-19,H010,MED066,Consumption,-30,436
TRN170898,2025-06-19,H010,MED067,Consumption,-34,700
TRN170899,2025-06-19,H010,MED068,Consumption,-24,584
TRN170900,2025-06-19,H010,MED069,Consumption,-31,77
TRN170901,2025-06-19,H010,MED070,Consumption,-18,1214
TRN170902,2025-06-19,H010,MED071,Consumption,-5,1583
TRN170903,2025-06-19,H010,MED072,Consumption,-2,1040
TRN170904,2025-06-19,H010,MED073,Consumption,-1,1140
TRN170905,2025-06-19,H010,MED074,Consumption,-2,746
TRN170906,2025-06-19,H010,MED075,Consumption,-5,951
TRN170907,2025-06-19,H010,MED076,Consumption,-3,1059
TRN170908,2025-06-19,H010,MED077,Consumption,-5,404
TRN170909,2025-06-19,H010,MED078,Consumption,-1,1245
TRN170910,2025-06-19,H010,MED079,Consumption,-3,659
TRN170911,2025-06-19,H010,MED080,Consumption,-6,1233
TRN170912,2025-06-19,H010,MED081,Consumption,-8,1336
TRN170913,2025-06-19,H010,MED082,Consumption,-14,631
TRN170914,2025-06-19,H010,MED083,Consumption,-8,1398
TRN170915,2025-06-19,H010,MED084,Consumption,-13,581
TRN170916,2025-06-19,H010,MED085,Consumption,-6,712
TRN170917,2025-06-19,H010,MED086,Consumption,-10,701
TRN170918,2025-06-19,H010,MED087,Consumption,-12,784
TRN170919,2025-06-19,H010,MED088,Consumption,-12,703
TRN170920,2025-06-19,H010,MED089,Consumption,-15,1022
TRN170921,2025-06-19,H010,MED090,Consumption,-12,1426
TRN170922,2025-06-19,H010,MED091,Consumption,-5,415
TRN170923,2025-06-19,H010,MED092,Consumption,-4,1133
TRN170924,2025-06-19,H010,MED093,Consumption,-3,952
TRN170925,2025-06-19,H010,MED094,Consumption,-6,1189
TRN170926,2025-06-19,H010,MED095,Consumption,-2,613
TRN170927,2025-06-19,H010,MED096,Consumption,-1,914
TRN170928,2025-06-19,H010,MED097,Consumption,-5,959
TRN170929,2025-06-19,H010,MED098,Consumption,-6,713
TRN170930,2025-06-19,H010,MED099,Consumption,-6,756
TRN170931,2025-06-19,H010,MED100,Consumption,-5,1055
TRN170932,2025-06-20,H001,MED001,Consumption,-26,2082
TRN170933,2025-06-20,H001,MED002,Consumption,-21,1956
TRN170934,2025-06-20,H001,MED003,Consumption,-35,708
TRN170935,2025-06-20,H001,MED004,Consumption,-30,698
TRN170936,2025-06-20,H001,MED005,Consumption,-29,1079
TRN170937,2025-06-20,H001,MED006,Consumption,-20,1207
TRN170938,2025-06-20,H001,MED007,Consumption,-15,2851
TRN170939,2025-06-20,H001,MED008,Consumption,-18,1180
TRN170940,2025-06-20,H001,MED009,Consumption,-28,1939
TRN170941,2025-06-20,H001,MED010,Consumption,-30,2165
TRN170942,2025-06-20,H001,MED011,Consumption,-23,2186
TRN170943,2025-06-20,H001,MED012,Consumption,-31,2752
TRN170944,2025-06-20,H001,MED013,Consumption,-25,1092
TRN170945,2025-06-20,H001,MED014,Consumption,-16,2331
TRN170946,2025-06-20,H001,MED015,Consumption,-16,795
TRN170947,2025-06-20,H001,MED016,Consumption,-27,1935
TRN170948,2025-06-20,H001,MED017,Consumption,-29,1962
TRN170949,2025-06-20,H001,MED018,Consumption,-18,1162
TRN170950,2025-06-20,H001,MED019,Consumption,-30,2102
TRN170951,2025-06-20,H001,MED020,Consumption,-15,1652
TRN170952,2025-06-20,H001,MED021,Consumption,-4,873
TRN170953,2025-06-20,H001,MED022,Consumption,-3,963
TRN170954,2025-06-20,H001,MED023,Consumption,-2,1448
TRN170955,2025-06-20,H001,MED024,Consumption,-34,1413
TRN170956,2025-06-20,H001,MED025,Consumption,-5,1512
TRN170957,2025-06-20,H001,MED026,Consumption,-12,750
TRN170958,2025-06-20,H001,MED027,Consumption,-11,1647
TRN170959,2025-06-20,H001,MED028,Consumption,-10,1262
TRN170960,2025-06-20,H001,MED029,Consumption,-12,1761
TRN170961,2025-06-20,H001,MED030,Consumption,-7,1332
TRN170962,2025-06-20,H001,MED031,Consumption,-5,884
TRN170963,2025-06-20,H001,MED032,Consumption,-7,1650
TRN170964,2025-06-20,H001,MED033,Consumption,-10,608
TRN170965,2025-06-20,H001,MED034,Consumption,-11,1411
TRN170966,2025-06-20,H001,MED035,Consumption,-8,2315
TRN170967,2025-06-20,H001,MED036,Consumption,-13,1807
TRN170968,2025-06-20,H001,MED037,Consumption,-11,1318
TRN170969,2025-06-20,H001,MED038,Consumption,-6,1271
TRN170970,2025-06-20,H001,MED039,Consumption,-13,2174
TRN170971,2025-06-20,H001,MED040,Consumption,-11,1435
TRN170972,2025-06-20,H001,MED041,Consumption,-10,1633
TRN170973,2025-06-20,H001,MED042,Consumption,-12,1314
TRN170974,2025-06-20,H001,MED043,Consumption,-5,980
TRN170975,2025-06-20,H001,MED044,Consumption,-15,1864
TRN170976,2025-06-20,H001,MED045,Consumption,-13,1649
TRN170977,2025-06-20,H001,MED046,Consumption,-11,1624
TRN170978,2025-06-20,H001,MED047,Consumption,-8,1209
TRN170979,2025-06-20,H001,MED048,Consumption,-8,1289
TRN170980,2025-06-20,H001,MED049,Consumption,-12,1770
TRN170981,2025-06-20,H001,MED050,Consumption,-10,1731
TRN170982,2025-06-20,H001,MED051,Consumption,-15,1724
TRN170983,2025-06-20,H001,MED052,Consumption,-6,1543
TRN170984,2025-06-20,H001,MED053,Consumption,-15,1928
TRN170985,2025-06-20,H001,MED054,Consumption,-9,1354
TRN170986,2025-06-20,H001,MED055,Consumption,-7,1429
TRN170987,2025-06-20,H001,MED056,Consumption,-8,1297
TRN170988,2025-06-20,H001,MED057,Consumption,-13,1277
TRN170989,2025-06-20,H001,MED058,Consumption,-15,1362
TRN170990,2025-06-20,H001,MED059,Consumption,-13,994
TRN170991,2025-06-20,H001,MED060,Consumption,-13,1184
TRN170992,2025-06-20,H001,MED061,Consumption,-30,1501
TRN170993,2025-06-20,H001,MED062,Consumption,-18,1252
TRN170994,2025-06-20,H001,MED063,Consumption,-20,1234
TRN170995,2025-06-20,H001,MED064,Consumption,-24,2201
TRN170996,2025-06-20,H001,MED065,Consumption,-35,501
TRN170997,2025-06-20,H001,MED066,Consumption,-25,1715
TRN170998,2025-06-20,H001,MED067,Consumption,-18,1557
TRN170999,2025-06-20,H001,MED068,Consumption,-16,1800
TRN171000,2025-06-20,H001,MED069,Consumption,-24,1359
TRN171001,2025-06-20,H001,MED070,Consumption,-35,1594
TRN171002,2025-06-20,H001,MED071,Consumption,-1,1108
TRN171003,2025-06-20,H001,MED072,Consumption,-5,647
TRN171004,2025-06-20,H001,MED073,Consumption,-2,1220
TRN171005,2025-06-20,H001,MED074,Consumption,-2,1140
TRN171006,2025-06-20,H001,MED075,Consumption,-5,1597
TRN171007,2025-06-20,H001,MED076,Consumption,-1,1574
TRN171008,2025-06-20,H001,MED077,Consumption,-5,874
TRN171009,2025-06-20,H001,MED078,Consumption,-3,1842
TRN171010,2025-06-20,H001,MED079,Consumption,-6,977
TRN171011,2025-06-20,H001,MED080,Consumption,-4,1647
TRN171012,2025-06-20,H001,MED081,Consumption,-9,1364
TRN171013,2025-06-20,H001,MED082,Consumption,-13,2122
TRN171014,2025-06-20,H001,MED083,Consumption,-5,1271
TRN171015,2025-06-20,H001,MED084,Consumption,-9,798
TRN171016,2025-06-20,H001,MED085,Consumption,-11,1899
TRN171017,2025-06-20,H001,MED086,Consumption,-14,1095
TRN171018,2025-06-20,H001,MED087,Consumption,-9,1811
TRN171019,2025-06-20,H001,MED088,Consumption,-12,1778
TRN171020,2025-06-20,H001,MED089,Consumption,-14,1318
TRN171021,2025-06-20,H001,MED090,Consumption,-13,1214
TRN171022,2025-06-20,H001,MED091,Consumption,-5,534
TRN171023,2025-06-20,H001,MED092,Consumption,-5,1148
TRN171024,2025-06-20,H001,MED093,Consumption,-6,664
TRN171025,2025-06-20,H001,MED094,Consumption,-5,946
TRN171026,2025-06-20,H001,MED095,Consumption,-2,1010
TRN171027,2025-06-20,H001,MED096,Consumption,-1,1310
TRN171028,2025-06-20,H001,MED097,Consumption,-5,1608
TRN171029,2025-06-20,H001,MED098,Consumption,-1,1795
TRN171030,2025-06-20,H001,MED099,Consumption,-5,1735
TRN171031,2025-06-20,H001,MED100,Consumption,-2,1965
TRN171032,2025-06-20,H002,MED001,Consumption,-27,469
TRN171033,2025-06-20,H002,MED002,Consumption,-26,1509
TRN171034,2025-06-20,H002,MED003,Consumption,-22,1299
TRN171035,2025-06-20,H002,MED004,Consumption,-33,1847
TRN171036,2025-06-20,H002,MED005,Consumption,-28,222
TRN171037,2025-06-20,H002,MED006,Consumption,-24,1120
TRN171038,2025-06-20,H002,MED007,Consumption,-29,1747
TRN171039,2025-06-20,H002,MED008,Consumption,-29,1037
TRN171040,2025-06-20,H002,MED009,Consumption,-23,922
TRN171041,2025-06-20,H002,MED010,Consumption,-25,848
TRN171042,2025-06-20,H002,MED011,Consumption,-32,1657
TRN171043,2025-06-20,H002,MED012,Consumption,-26,1607
TRN171044,2025-06-20,H002,MED013,Consumption,-33,617
TRN171045,2025-06-20,H002,MED014,Consumption,-33,529
TRN171046,2025-06-20,H002,MED015,Consumption,-28,2034
TRN171047,2025-06-20,H002,MED016,Consumption,-19,1770
TRN171048,2025-06-20,H002,MED017,Consumption,-26,984
TRN171049,2025-06-20,H002,MED018,Consumption,-23,997
TRN171050,2025-06-20,H002,MED019,Consumption,-35,2149
TRN171051,2025-06-20,H002,MED020,Consumption,-16,913
TRN171052,2025-06-20,H002,MED021,Consumption,-1,1756
TRN171053,2025-06-20,H002,MED022,Consumption,-4,1065
TRN171054,2025-06-20,H002,MED023,Consumption,-5,679
TRN171055,2025-06-20,H002,MED024,Consumption,-34,1019
TRN171056,2025-06-20,H002,MED025,Consumption,-4,1065
TRN171057,2025-06-20,H002,MED026,Consumption,-8,1626
TRN171058,2025-06-20,H002,MED027,Consumption,-10,1957
TRN171059,2025-06-20,H002,MED028,Consumption,-9,736
TRN171060,2025-06-20,H002,MED029,Consumption,-8,1330
TRN171061,2025-06-20,H002,MED030,Consumption,-15,1126
TRN171062,2025-06-20,H002,MED031,Consumption,-6,1054
TRN171063,2025-06-20,H002,MED032,Consumption,-13,1195
TRN171064,2025-06-20,H002,MED033,Consumption,-13,1345
TRN171065,2025-06-20,H002,MED034,Consumption,-11,1524
TRN171066,2025-06-20,H002,MED035,Consumption,-12,1337
TRN171067,2025-06-20,H002,MED036,Consumption,-8,1588
TRN171068,2025-06-20,H002,MED037,Consumption,-15,1146
TRN171069,2025-06-20,H002,MED038,Consumption,-9,1469
TRN171070,2025-06-20,H002,MED039,Consumption,-12,1566
TRN171071,2025-06-20,H002,MED040,Consumption,-13,1418
TRN171072,2025-06-20,H002,MED041,Consumption,-6,861
TRN171073,2025-06-20,H002,MED042,Consumption,-7,1256
TRN171074,2025-06-20,H002,MED043,Consumption,-14,1257
TRN171075,2025-06-20,H002,MED044,Consumption,-15,990
TRN171076,2025-06-20,H002,MED045,Consumption,-10,1426
TRN171077,2025-06-20,H002,MED046,Consumption,-10,882
TRN171078,2025-06-20,H002,MED047,Consumption,-12,1771
TRN171079,2025-06-20,H002,MED048,Consumption,-14,1053
TRN171080,2025-06-20,H002,MED049,Consumption,-14,1388
TRN171081,2025-06-20,H002,MED050,Consumption,-8,1554
TRN171082,2025-06-20,H002,MED051,Consumption,-11,1549
TRN171083,2025-06-20,H002,MED052,Consumption,-9,1629
TRN171084,2025-06-20,H002,MED053,Consumption,-7,1215
TRN171085,2025-06-20,H002,MED054,Consumption,-7,1212
TRN171086,2025-06-20,H002,MED055,Consumption,-15,1735
TRN171087,2025-06-20,H002,MED056,Consumption,-13,1465
TRN171088,2025-06-20,H002,MED057,Consumption,-15,1011
TRN171089,2025-06-20,H002,MED058,Consumption,-10,1385
TRN171090,2025-06-20,H002,MED059,Consumption,-14,1173
TRN171091,2025-06-20,H002,MED060,Consumption,-7,622
TRN171092,2025-06-20,H002,MED061,Consumption,-29,1437
TRN171093,2025-06-20,H002,MED062,Consumption,-23,1005
TRN171094,2025-06-20,H002,MED063,Consumption,-19,595
TRN171095,2025-06-20,H002,MED064,Consumption,-27,1421
TRN171096,2025-06-20,H002,MED065,Consumption,-18,1981
TRN171097,2025-06-20,H002,MED066,Consumption,-16,1814
TRN171098,2025-06-20,H002,MED067,Consumption,-24,185
TRN171099,2025-06-20,H002,MED068,Consumption,-15,1242
TRN171100,2025-06-20,H002,MED069,Consumption,-33,2163
TRN171101,2025-06-20,H002,MED070,Consumption,-32,1276
TRN171102,2025-06-20,H002,MED071,Consumption,-2,1207
TRN171103,2025-06-20,H002,MED072,Consumption,-5,559
TRN171104,2025-06-20,H002,MED073,Consumption,-1,899
TRN171105,2025-06-20,H002,MED074,Consumption,-5,1059
TRN171106,2025-06-20,H002,MED075,Consumption,-4,1757
TRN171107,2025-06-20,H002,MED076,Consumption,-4,1031
TRN171108,2025-06-20,H002,MED077,Consumption,-5,1252
TRN171109,2025-06-20,H002,MED078,Consumption,-5,1058
TRN171110,2025-06-20,H002,MED079,Consumption,-4,1121
TRN171111,2025-06-20,H002,MED080,Consumption,-1,1585
TRN171112,2025-06-20,H002,MED081,Consumption,-11,879
TRN171113,2025-06-20,H002,MED082,Consumption,-6,1347
TRN171114,2025-06-20,H002,MED083,Consumption,-9,687
TRN171115,2025-06-20,H002,MED084,Consumption,-13,1016
TRN171116,2025-06-20,H002,MED085,Consumption,-8,1987
TRN171117,2025-06-20,H002,MED086,Consumption,-5,1923
TRN171118,2025-06-20,H002,MED087,Consumption,-8,1818
TRN171119,2025-06-20,H002,MED088,Consumption,-11,871
TRN171120,2025-06-20,H002,MED089,Consumption,-12,963
TRN171121,2025-06-20,H002,MED090,Consumption,-6,1201
TRN171122,2025-06-20,H002,MED091,Consumption,-5,1079
TRN171123,2025-06-20,H002,MED092,Consumption,-1,1124
TRN171124,2025-06-20,H002,MED093,Consumption,-6,1816
