"LineID,OrderID,ProductID,OrderedQty,UnitPrice,LineTotal,Status"
"LINE002577,PO00510,MED031,859,525,450975,Delivered"
"LINE002578,PO00510,MED039,898,349,313402,Delivered"
"LINE002579,PO00510,MED051,922,304,280288,Delivered"
"LINE002580,PO00510,MED053,878,131,115018,Delivered"
"LINE002581,PO00510,MED072,313,320,100160,Delivered"
"LINE002582,PO00510,MED075,284,301,85484,Delivered"
"LINE002583,PO00510,MED092,307,847,260029,Delivered"
"LINE002584,PO00510,MED099,338,478,161564,Delivered"
"LINE002585,PO00511,MED032,942,749,705558,Delivered"
"LINE002586,PO00511,MED045,961,196,188356,Delivered"
"LINE002587,PO00511,MED056,914,245,223930,Delivered"
"LINE002588,PO00511,MED091,334,1352,451568,Delivered"
"LINE002589,PO00511,MED093,275,1286,353650,Delivered"
"LINE002590,PO00512,MED060,879,93,81747,Delivered"
"LINE002591,PO00512,MED074,320,511,163520,Delivered"
"LINE002592,PO00512,MED097,322,518,166796,Delivered"
"LINE002593,PO00512,MED098,332,388,128816,Delivered"
"LINE002594,PO00513,MED065,2192,37,81104,Delivered"
"LINE002595,PO00513,MED067,2321,63,146223,Delivered"
"LINE002596,PO00514,MED068,2269,53,120257,Delivered"
"LINE002597,PO00514,MED069,2277,93,211761,Delivered"
"LINE002598,PO00514,MED088,893,95,84835,Delivered"
"LINE002599,PO00515,MED081,935,148,138380,Delivered"
"LINE002600,PO00515,MED083,920,181,166520,Delivered"
"LINE002601,PO00516,MED001,2256,43,97008,Delivered"
"LINE002602,PO00516,MED003,2396,22,52712,Delivered"
"LINE002603,PO00516,MED065,2209,37,81733,Delivered"
"LINE002604,PO00517,MED002,2310,29,66990,Delivered"
"LINE002605,PO00517,MED062,2317,73,169141,Delivered"
"LINE002606,PO00517,MED085,843,69,58167,Delivered"
"LINE002607,PO00517,MED087,916,113,103508,Delivered"
"LINE002608,PO00518,MED004,2226,35,77910,Delivered"
"LINE002609,PO00518,MED061,2357,23,54211,Delivered"
"LINE002610,PO00518,MED066,2253,109,245577,Delivered"
"LINE002611,PO00518,MED081,893,148,132164,Delivered"
"LINE002612,PO00518,MED082,907,65,58955,Delivered"
"LINE002613,PO00519,MED005,2307,33,76131,Delivered"
"LINE002614,PO00519,MED007,2319,25,57975,Delivered"
"LINE002615,PO00519,MED086,955,89,84995,Delivered"
"LINE002616,PO00520,MED006,2291,37,84767,Delivered"
"LINE002617,PO00520,MED008,2320,25,58000,Delivered"
"LINE002618,PO00521,MED009,2215,38,84170,Delivered"
"LINE002619,PO00521,MED064,2250,82,184500,Delivered"
"LINE002620,PO00522,MED010,2269,38,86222,Delivered"
"LINE002621,PO00522,MED069,2304,93,214272,Delivered"
"LINE002622,PO00522,MED088,997,95,94715,Delivered"
"LINE002623,PO00523,MED011,2058,210,432180,Delivered"
"LINE002624,PO00523,MED027,933,524,488892,Delivered"
"LINE002625,PO00523,MED028,913,108,98604,Delivered"
"LINE002626,PO00523,MED040,948,160,151680,Delivered"
"LINE002627,PO00524,MED012,2217,229,507693,Delivered"
"LINE002628,PO00524,MED024,2285,332,758620,Delivered"
"LINE002629,PO00524,MED030,899,731,657169,Delivered"
"LINE002630,PO00524,MED036,931,393,365883,Delivered"
"LINE002631,PO00524,MED041,924,336,310464,Delivered"
"LINE002632,PO00524,MED057,953,120,114360,Delivered"
"LINE002633,PO00524,MED076,306,345,105570,Delivered"
"LINE002634,PO00525,MED013,1935,388,750780,Delivered"
"LINE002635,PO00525,MED023,325,101,32825,Delivered"
"LINE002636,PO00525,MED042,933,164,153012,Delivered"
"LINE002637,PO00525,MED051,920,304,279680,Delivered"
"LINE002638,PO00525,MED059,874,41,35834,Delivered"
"LINE002639,PO00525,MED080,324,237,76788,Delivered"
"LINE002640,PO00525,MED095,336,792,266112,Delivered"
"LINE002641,PO00526,MED014,2311,337,778807,Delivered"
"LINE002642,PO00526,MED025,338,315,106470,Delivered"
"LINE002643,PO00526,MED048,925,345,319125,Delivered"
"LINE002644,PO00526,MED049,870,43,37410,Delivered"
"LINE002645,PO00526,MED052,907,92,83444,Delivered"
"LINE002646,PO00526,MED054,868,303,263004,Delivered"
"LINE002647,PO00526,MED074,330,511,168630,Delivered"
"LINE002648,PO00527,MED015,2177,423,920871,Delivered"
"LINE002649,PO00527,MED022,331,393,130083,Delivered"
"LINE002650,PO00527,MED034,900,736,662400,Delivered"
"LINE002651,PO00527,MED035,833,612,509796,Delivered"
"LINE002652,PO00527,MED047,904,118,106672,Delivered"
"LINE002653,PO00527,MED050,930,271,252030,Delivered"
"LINE002654,PO00527,MED058,933,89,83037,Delivered"
"LINE002655,PO00527,MED060,857,93,79701,Delivered"
"LINE002656,PO00527,MED071,318,319,101442,Delivered"
"LINE002657,PO00527,MED091,318,1352,429936,Delivered"
"LINE002658,PO00527,MED093,293,1286,376798,Delivered"
"LINE002659,PO00528,MED016,2305,493,1136365,Delivered"
"LINE002660,PO00528,MED017,2300,373,857900,Delivered"
"LINE002661,PO00528,MED033,970,239,231830,Delivered"
"LINE002662,PO00528,MED043,955,50,47750,Delivered"
"LINE002663,PO00528,MED055,956,74,70744,Delivered"
"LINE002664,PO00528,MED056,881,245,215845,Delivered"
"LINE002665,PO00528,MED072,312,320,99840,Delivered"
"LINE002666,PO00528,MED094,344,1362,468528,Delivered"
"LINE002667,PO00528,MED100,323,330,106590,Delivered"
"LINE002668,PO00529,MED018,2224,465,1034160,Delivered"
"LINE002669,PO00529,MED020,2257,356,803492,Delivered"
"LINE002670,PO00529,MED039,919,349,320731,Delivered"
"LINE002671,PO00529,MED053,891,131,116721,Delivered"
"LINE002672,PO00529,MED078,306,102,31212,Delivered"
"LINE002673,PO00529,MED097,299,518,154882,Delivered"
"LINE002674,PO00529,MED098,338,388,131144,Delivered"
"LINE002675,PO00529,MED099,303,478,144834,Delivered"
"LINE002676,PO00530,MED019,2291,271,620861,Delivered"
"LINE002677,PO00530,MED021,340,240,81600,Delivered"
"LINE002678,PO00530,MED026,893,610,544730,Delivered"
"LINE002679,PO00530,MED037,917,84,77028,Delivered"
"LINE002680,PO00530,MED092,338,847,286286,Delivered"
"LINE002681,PO00531,MED029,946,560,529760,Delivered"
"LINE002682,PO00531,MED073,325,505,164125,Delivered"
"LINE002683,PO00532,MED031,925,525,485625,Delivered"
"LINE002684,PO00532,MED032,884,749,662116,Delivered"
"LINE002685,PO00532,MED045,899,196,176204,Delivered"
"LINE002686,PO00532,MED046,862,303,261186,Delivered"
"LINE002687,PO00532,MED077,335,387,129645,Delivered"
"LINE002688,PO00533,MED038,916,273,250068,Delivered"
"LINE002689,PO00533,MED044,887,358,317546,Delivered"
"LINE002690,PO00533,MED075,321,301,96621,Delivered"
"LINE002691,PO00533,MED079,326,266,86716,Delivered"
"LINE002692,PO00533,MED096,295,491,144845,Delivered"
"LINE002693,PO00534,MED063,2294,112,256928,Delivered"
"LINE002694,PO00534,MED067,2162,63,136206,Delivered"
"LINE002695,PO00534,MED068,2258,53,119674,Delivered"
"LINE002696,PO00534,MED083,907,181,164167,Delivered"
"LINE002697,PO00534,MED084,883,39,34437,Delivered"
"LINE002698,PO00534,MED089,903,33,29799,Delivered"
"LINE002699,PO00535,MED070,2333,81,188973,Delivered"
"LINE002700,PO00535,MED090,894,112,100128,Delivered"
"LINE002701,PO00536,MED001,2224,43,95632,Delivered"
"LINE002702,PO00536,MED002,2350,29,68150,Delivered"
"LINE002703,PO00536,MED007,2147,25,53675,Delivered"
"LINE002704,PO00536,MED062,2277,73,166221,Delivered"
"LINE002705,PO00537,MED003,2243,22,49346,Delivered"
"LINE002706,PO00537,MED082,876,65,56940,Delivered"
"LINE002707,PO00538,MED004,2254,35,78890,Delivered"
"LINE002708,PO00538,MED061,2258,23,51934,Delivered"
"LINE002709,PO00538,MED088,891,95,84645,Delivered"
"LINE002710,PO00539,MED005,2182,33,72006,Delivered"
"LINE002711,PO00539,MED008,2116,25,52900,Delivered"
"LINE002712,PO00539,MED066,2130,109,232170,Delivered"
"LINE002713,PO00539,MED081,863,148,127724,Delivered"
"LINE002714,PO00539,MED084,905,39,35295,Delivered"
"LINE002715,PO00539,MED085,888,69,61272,Delivered"
"LINE002716,PO00540,MED006,2288,37,84656,Delivered"
"LINE002717,PO00540,MED090,939,112,105168,Delivered"
"LINE002718,PO00541,MED009,2148,38,81624,Delivered"
"LINE002719,PO00541,MED065,2232,37,82584,Delivered"
"LINE002720,PO00542,MED010,2333,38,88654,Delivered"
"LINE002721,PO00542,MED064,2231,82,182942,Delivered"
"LINE002722,PO00542,MED083,898,181,162538,Delivered"
"LINE002723,PO00542,MED087,880,113,99440,Delivered"
"LINE002724,PO00543,MED011,2285,210,479850,Delivered"
"LINE002725,PO00543,MED012,2313,229,529677,Delivered"
"LINE002726,PO00543,MED014,1780,337,599860,Delivered"
"LINE002727,PO00543,MED020,2077,356,739412,Delivered"
"LINE002728,PO00543,MED021,344,240,82560,Delivered"
"LINE002729,PO00543,MED026,957,610,583770,Delivered"
"LINE002730,PO00543,MED035,945,612,578340,Delivered"
"LINE002731,PO00543,MED040,916,160,146560,Delivered"
"LINE002732,PO00543,MED041,943,336,316848,Delivered"
"LINE002733,PO00543,MED078,310,102,31620,Delivered"
"LINE002734,PO00543,MED095,309,792,244728,Delivered"
"LINE002735,PO00544,MED013,2326,388,902488,Delivered"
"LINE002736,PO00544,MED025,339,315,106785,Delivered"
"LINE002737,PO00544,MED047,891,118,105138,Delivered"
"LINE002738,PO00544,MED076,303,345,104535,Delivered"
"LINE002739,PO00545,MED015,2280,423,964440,Delivered"
"LINE002740,PO00545,MED030,962,731,703222,Delivered"
"LINE002741,PO00545,MED031,858,525,450450,Delivered"
"LINE002742,PO00545,MED034,922,736,678592,Delivered"
"LINE002743,PO00545,MED036,911,393,358023,Delivered"
"LINE002744,PO00545,MED054,983,303,297849,Delivered"
"LINE002745,PO00545,MED077,302,387,116874,Delivered"
"LINE002746,PO00545,MED094,298,1362,405876,Delivered"
"LINE002747,PO00545,MED100,325,330,107250,Delivered"
"LINE002748,PO00546,MED016,2127,493,1048611,Delivered"
"LINE002749,PO00546,MED023,314,101,31714,Delivered"
"LINE002750,PO00546,MED028,905,108,97740,Delivered"
"LINE002751,PO00546,MED037,885,84,74340,Delivered"
"LINE002752,PO00546,MED044,895,358,320410,Delivered"
"LINE002753,PO00546,MED048,904,345,311880,Delivered"
"LINE002754,PO00546,MED073,295,505,148975,Delivered"
"LINE002755,PO00546,MED093,311,1286,399946,Delivered"
"LINE002756,PO00547,MED017,2241,373,835893,Delivered"
"LINE002757,PO00547,MED019,2191,271,593761,Delivered"
"LINE002758,PO00547,MED033,922,239,220358,Delivered"
"LINE002759,PO00547,MED046,887,303,268761,Delivered"
"LINE002760,PO00547,MED051,859,304,261136,Delivered"
"LINE002761,PO00548,MED018,1754,465,815610,Delivered"
"LINE002762,PO00548,MED038,962,273,262626,Delivered"
"LINE002763,PO00548,MED039,896,349,312704,Delivered"
"LINE002764,PO00548,MED074,331,511,169141,Delivered"
"LINE002765,PO00548,MED080,331,237,78447,Delivered"
"LINE002766,PO00548,MED091,339,1352,458328,Delivered"
"LINE002767,PO00548,MED096,295,491,144845,Delivered"
"LINE002768,PO00549,MED022,338,393,132834,Delivered"
"LINE002769,PO00549,MED042,972,164,159408,Delivered"
"LINE002770,PO00549,MED043,924,50,46200,Delivered"
"LINE002771,PO00549,MED097,317,518,164206,Delivered"
"LINE002772,PO00549,MED099,346,478,165388,Delivered"
"LINE002773,PO00550,MED024,1702,332,565064,Delivered"
"LINE002774,PO00550,MED045,882,196,172872,Delivered"
"LINE002775,PO00550,MED050,957,271,259347,Delivered"
"LINE002776,PO00550,MED060,854,93,79422,Delivered"
"LINE002777,PO00550,MED071,282,319,89958,Delivered"
"LINE002778,PO00551,MED027,922,524,483128,Delivered"
"LINE002779,PO00551,MED029,907,560,507920,Delivered"
"LINE002780,PO00551,MED032,914,749,684586,Delivered"
"LINE002781,PO00551,MED049,876,43,37668,Delivered"
"LINE002782,PO00551,MED052,883,92,81236,Delivered"
"LINE002783,PO00551,MED056,944,245,231280,Delivered"
"LINE002784,PO00551,MED058,939,89,83571,Delivered"
"LINE002785,PO00551,MED079,296,266,78736,Delivered"
"LINE002786,PO00552,MED053,887,131,116197,Delivered"
"LINE002787,PO00552,MED059,917,41,37597,Delivered"
"LINE002788,PO00552,MED072,300,320,96000,Delivered"
"LINE002789,PO00552,MED098,287,388,111356,Delivered"
"LINE002790,PO00553,MED055,903,74,66822,Delivered"
"LINE002791,PO00553,MED057,871,120,104520,Delivered"
"LINE002792,PO00553,MED075,342,301,102942,Delivered"
"LINE002793,PO00553,MED092,296,847,250712,Delivered"
"LINE002794,PO00554,MED063,2373,112,265776,Delivered"
"LINE002795,PO00554,MED067,2309,63,145467,Delivered"
"LINE002796,PO00554,MED068,2091,53,110823,Delivered"
"LINE002797,PO00554,MED086,956,89,85084,Delivered"
"LINE002798,PO00554,MED089,917,33,30261,Delivered"
"LINE002799,PO00555,MED069,2281,93,212133,Delivered"
"LINE002800,PO00555,MED070,2294,81,185814,Delivered"
"LINE002801,PO00556,MED001,2311,43,99373,Delivered"
"LINE002802,PO00556,MED067,2294,63,144522,Delivered"
"LINE002803,PO00556,MED082,952,65,61880,Delivered"
"LINE002804,PO00556,MED085,926,69,63894,Delivered"
"LINE002805,PO00557,MED002,2251,29,65279,Delivered"
"LINE002806,PO00557,MED062,2368,73,172864,Delivered"
"LINE002807,PO00558,MED003,2267,22,49874,Delivered"
"LINE002808,PO00559,MED004,2249,35,78715,Delivered"
"LINE002809,PO00559,MED005,2337,33,77121,Delivered"
"LINE002810,PO00559,MED061,2292,23,52716,Delivered"
"LINE002811,PO00559,MED069,2279,93,211947,Delivered"
"LINE002812,PO00559,MED088,859,95,81605,Delivered"
"LINE002813,PO00560,MED006,2175,37,80475,Delivered"
"LINE002814,PO00560,MED009,2288,38,86944,Delivered"
"LINE002815,PO00560,MED065,2311,37,85507,Delivered"
"LINE002816,PO00561,MED007,2260,25,56500,Delivered"
"LINE002817,PO00561,MED068,2368,53,125504,Delivered"
"LINE002818,PO00562,MED008,2332,25,58300,Delivered"
"LINE002819,PO00562,MED063,2312,112,258944,Delivered"
"LINE002820,PO00562,MED064,2249,82,184418,Delivered"
"LINE002821,PO00562,MED090,919,112,102928,Delivered"
"LINE002822,PO00563,MED010,2258,38,85804,Delivered"
"LINE002823,PO00563,MED070,2348,81,190188,Delivered"
"LINE002824,PO00563,MED081,926,148,137048,Delivered"
"LINE002825,PO00563,MED084,960,39,37440,Delivered"
"LINE002826,PO00563,MED086,922,89,82058,Delivered"
"LINE002827,PO00564,MED011,2127,210,446670,Delivered"
"LINE002828,PO00564,MED017,2236,373,834028,Delivered"
"LINE002829,PO00564,MED028,879,108,94932,Delivered"
"LINE002830,PO00564,MED037,884,84,74256,Delivered"
"LINE002831,PO00564,MED042,917,164,150388,Delivered"
"LINE002832,PO00564,MED054,912,303,276336,Delivered"
"LINE002833,PO00564,MED055,864,74,63936,Delivered"
"LINE002834,PO00564,MED075,330,301,99330,Delivered"
"LINE002835,PO00564,MED076,329,345,113505,Delivered"
"LINE002836,PO00564,MED094,323,1362,439926,Delivered"
"LINE002837,PO00565,MED012,2254,229,516166,Delivered"
"LINE002838,PO00565,MED027,928,524,486272,Delivered"
"LINE002839,PO00565,MED029,946,560,529760,Delivered"
"LINE002840,PO00565,MED039,947,349,330503,Delivered"
"LINE002841,PO00565,MED043,928,50,46400,Delivered"
"LINE002842,PO00566,MED013,2248,388,872224,Delivered"
"LINE002843,PO00566,MED024,1842,332,611544,Delivered"
"LINE002844,PO00566,MED041,849,336,285264,Delivered"
"LINE002845,PO00566,MED056,926,245,226870,Delivered"
"LINE002846,PO00566,MED072,299,320,95680,Delivered"
"LINE002847,PO00566,MED073,311,505,157055,Delivered"
"LINE002848,PO00566,MED093,298,1286,383228,Delivered"
"LINE002849,PO00567,MED014,2284,337,769708,Delivered"
"LINE002850,PO00567,MED032,932,749,698068,Delivered"
"LINE002851,PO00567,MED045,913,196,178948,Delivered"
"LINE002852,PO00567,MED050,929,271,251759,Delivered"
"LINE002853,PO00567,MED051,904,304,274816,Delivered"
"LINE002854,PO00567,MED057,931,120,111720,Delivered"
"LINE002855,PO00567,MED059,898,41,36818,Delivered"
"LINE002856,PO00568,MED015,2220,423,939060,Delivered"
"LINE002857,PO00568,MED019,2270,271,615170,Delivered"
"LINE002858,PO00568,MED031,892,525,468300,Delivered"
"LINE002859,PO00568,MED053,924,131,121044,Delivered"
"LINE002860,PO00568,MED099,324,478,154872,Delivered"
"LINE002861,PO00569,MED016,2319,493,1143267,Delivered"
"LINE002862,PO00569,MED046,871,303,263913,Delivered"
"LINE002863,PO00569,MED052,941,92,86572,Delivered"
"LINE002864,PO00569,MED078,316,102,32232,Delivered"
"LINE002865,PO00569,MED092,308,847,260876,Delivered"
"LINE002866,PO00570,MED018,1658,465,770970,Delivered"
"LINE002867,PO00570,MED020,2146,356,763976,Delivered"
"LINE002868,PO00570,MED025,325,315,102375,Delivered"
"LINE002869,PO00570,MED035,953,612,583236,Delivered"
"LINE002870,PO00570,MED036,912,393,358416,Delivered"
"LINE002871,PO00570,MED040,941,160,150560,Delivered"
"LINE002872,PO00570,MED047,916,118,108088,Delivered"
"LINE002873,PO00570,MED097,322,518,166796,Delivered"
"LINE002874,PO00571,MED021,294,240,70560,Delivered"
"LINE002875,PO00571,MED022,305,393,119865,Delivered"
"LINE002876,PO00571,MED023,297,101,29997,Delivered"
"LINE002877,PO00571,MED026,878,610,535580,Delivered"
"LINE002878,PO00571,MED030,937,731,684947,Delivered"
"LINE002879,PO00571,MED044,881,358,315398,Delivered"
"LINE002880,PO00571,MED060,939,93,87327,Delivered"
"LINE002881,PO00572,MED033,868,239,207452,Delivered"
"LINE002882,PO00572,MED034,927,736,682272,Delivered"
"LINE002883,PO00572,MED038,898,273,245154,Delivered"
"LINE002884,PO00572,MED049,988,43,42484,Delivered"
"LINE002885,PO00572,MED080,321,237,76077,Delivered"
"LINE002886,PO00572,MED100,325,330,107250,Delivered"
"LINE002887,PO00573,MED048,931,345,321195,Delivered"
"LINE002888,PO00573,MED058,900,89,80100,Delivered"
"LINE002889,PO00573,MED071,314,319,100166,Delivered"
"LINE002890,PO00573,MED091,308,1352,416416,Delivered"
"LINE002891,PO00573,MED096,326,491,160066,Delivered"
"LINE002892,PO00574,MED066,2291,109,249719,Delivered"
"LINE002893,PO00574,MED083,887,181,160547,Delivered"
"LINE002894,PO00574,MED087,904,113,102152,Delivered"
"LINE002895,PO00574,MED089,903,33,29799,Delivered"
"LINE002896,PO00575,MED074,311,511,158921,Delivered"
"LINE002897,PO00575,MED077,339,387,131193,Delivered"
"LINE002898,PO00575,MED079,314,266,83524,Delivered"
"LINE002899,PO00575,MED095,328,792,259776,Delivered"
"LINE002900,PO00575,MED098,317,388,122996,Delivered"
"LINE002901,PO00576,MED001,2186,43,93998,Delivered"
"LINE002902,PO00576,MED063,2297,112,257264,Delivered"
"LINE002903,PO00576,MED088,914,95,86830,Delivered"
"LINE002904,PO00577,MED002,2141,29,62089,Delivered"
"LINE002905,PO00577,MED009,1891,38,71858,Delivered"
"LINE002906,PO00577,MED084,882,39,34398,Delivered"
"LINE002907,PO00577,MED090,890,112,99680,Delivered"
"LINE002908,PO00578,MED003,2292,22,50424,Delivered"
"LINE002909,PO00578,MED061,2278,23,52394,Delivered"
"LINE002910,PO00578,MED087,888,113,100344,Delivered"
"LINE002911,PO00579,MED004,1874,35,65590,Delivered"
"LINE002912,PO00579,MED005,2297,33,75801,Delivered"
"LINE002913,PO00579,MED066,2127,109,231843,Delivered"
"LINE002914,PO00579,MED083,896,181,162176,Delivered"
"LINE002915,PO00580,MED006,2251,37,83287,Delivered"
"LINE002916,PO00580,MED068,2278,53,120734,Delivered"
"LINE002917,PO00580,MED086,970,89,86330,Delivered"
"LINE002918,PO00581,MED007,2122,25,53050,Delivered"
"LINE002919,PO00581,MED069,1946,93,180978,Delivered"
"LINE002920,PO00582,MED008,2296,25,57400,Delivered"
"LINE002921,PO00582,MED065,2159,37,79883,Delivered"
"LINE002922,PO00582,MED070,2278,81,184518,Delivered"
"LINE002923,PO00582,MED081,875,148,129500,Delivered"
"LINE002924,PO00582,MED089,901,33,29733,Delivered"
"LINE002925,PO00583,MED010,2171,38,82498,Delivered"
"LINE002926,PO00583,MED062,2257,73,164761,Delivered"
"LINE002927,PO00583,MED064,2223,82,182286,Delivered"
"LINE002928,PO00583,MED067,2390,63,150570,Delivered"
"LINE002929,PO00584,MED011,2243,210,471030,Delivered"
"LINE002930,PO00584,MED026,909,610,554490,Delivered"
"LINE002931,PO00584,MED052,879,92,80868,Delivered"
"LINE002932,PO00584,MED091,338,1352,456976,Delivered"
"LINE002933,PO00584,MED095,280,792,221760,Delivered"
"LINE002934,PO00584,MED099,306,478,146268,Delivered"
"LINE002935,PO00585,MED012,1749,229,400521,Delivered"
"LINE002936,PO00585,MED023,332,101,33532,Delivered"
"LINE002937,PO00585,MED025,326,315,102690,Delivered"
"LINE002938,PO00585,MED043,898,50,44900,Delivered"
"LINE002939,PO00585,MED058,892,89,79388,Delivered"
"LINE002940,PO00586,MED013,1474,388,571912,Delivered"
