"TransactionID,TransactionDate,HospitalID,ProductID,BatchNumber,TransactionType,Quantity,ReferenceID,DeliveryStatus"
"REC002104,2025-07-07,H002,MED086,B984152,Receipt,935,PO00417,On Time"
"REC002105,2025-07-07,H002,MED089,B302967,Receipt,910,PO00417,On Time"
"REC002106,2025-07-04,H002,MED002,B766490,Receipt,2178,PO00418,On Time"
"REC002107,2025-07-04,H002,MED008,B128295,Receipt,2233,PO00418,On Time"
"REC002108,2025-07-07,H002,MED003,B252617,Receipt,2417,PO00419,On Time"
"REC002109,2025-07-07,H002,MED066,B899666,Receipt,2333,PO00419,On Time"
"REC002110,2025-07-07,H002,MED067,B932946,Receipt,2137,PO00419,On Time"
"REC002111,2025-07-05,H002,MED004,B138102,Receipt,2264,PO00420,On Time"
"REC002112,2025-07-05,H002,MED005,B279208,Receipt,2282,PO00420,On Time"
"REC002113,2025-07-05,H002,MED010,B334677,Receipt,2309,PO00420,On Time"
"REC002114,2025-07-05,H002,MED068,B164323,Receipt,2206,PO00420,On Time"
"REC002115,2025-07-05,H002,MED088,B274944,Receipt,936,PO00420,On Time"
"REC002116,2025-07-05,H002,MED006,B625830,Receipt,2217,PO00421,On Time"
"REC002117,2025-07-05,H002,MED070,B656542,Receipt,2342,PO00421,On Time"
"REC002118,2025-07-05,H002,MED083,B192263,Receipt,934,PO00421,On Time"
"REC002119,2025-07-05,H002,MED084,B910951,Receipt,911,PO00421,On Time"
"REC002120,2025-07-05,H002,MED087,B465821,Receipt,924,PO00421,On Time"
"REC002121,2025-07-04,H002,MED007,B905497,Receipt,2280,PO00422,On Time"
"REC002122,2025-07-08,H002,MED009,B977699,Receipt,2150,PO00423,On Time"
"REC002123,2025-07-08,H002,MED069,B954016,Receipt,2249,PO00423,On Time"
"REC002124,2025-07-08,H002,MED090,B184291,Receipt,930,PO00423,On Time"
"REC002125,2025-08-04,H002,MED011,B639773,Receipt,2208,PO00424,On Time"
"REC002126,2025-08-04,H002,MED017,B738353,Receipt,1898,PO00424,On Time"
"REC002127,2025-08-04,H002,MED026,B161813,Receipt,964,PO00424,On Time"
"REC002128,2025-08-04,H002,MED035,B381342,Receipt,907,PO00424,On Time"
"REC002129,2025-08-04,H002,MED038,B880722,Receipt,845,PO00424,On Time"
"REC002130,2025-08-04,H002,MED051,B572930,Receipt,913,PO00424,On Time"
"REC002131,2025-08-04,H002,MED092,B695603,Receipt,304,PO00424,On Time"
"REC002132,2025-08-04,H002,MED099,B232717,Receipt,313,PO00424,On Time"
"REC002133,2025-07-21,H002,MED012,B130355,Receipt,2255,PO00425,On Time"
"REC002134,2025-07-21,H002,MED056,B321897,Receipt,883,PO00425,On Time"
"REC002135,2025-07-21,H002,MED091,B532882,Receipt,325,PO00425,On Time"
"REC002136,2025-08-11,H002,MED013,B663586,Receipt,1941,PO00426,On Time"
"REC002137,2025-08-11,H002,MED020,B260775,Receipt,2282,PO00426,On Time"
"REC002138,2025-08-11,H002,MED022,B644447,Receipt,315,PO00426,On Time"
"REC002139,2025-08-11,H002,MED029,B374907,Receipt,852,PO00426,On Time"
"REC002140,2025-08-11,H002,MED037,B106949,Receipt,864,PO00426,On Time"
"REC002141,2025-08-11,H002,MED042,B728861,Receipt,872,PO00426,On Time"
"REC002142,2025-08-11,H002,MED049,B503704,Receipt,906,PO00426,On Time"
"REC002143,2025-08-11,H002,MED054,B760482,Receipt,953,PO00426,On Time"
"REC002144,2025-08-11,H002,MED079,B599097,Receipt,337,PO00426,On Time"
"REC002145,2025-07-23,H002,MED014,B313920,Receipt,1819,PO00427,On Time"
"REC002146,2025-07-23,H002,MED019,B986089,Receipt,2287,PO00427,On Time"
"REC002147,2025-07-23,H002,MED040,B465340,Receipt,959,PO00427,On Time"
"REC002148,2025-07-23,H002,MED075,B429588,Receipt,323,PO00427,On Time"
"REC002149,2025-07-23,H002,MED080,B618545,Receipt,321,PO00427,On Time"
"REC002150,2025-07-23,H002,MED093,B155318,Receipt,308,PO00427,On Time"
"REC002151,2025-07-25,H002,MED015,B753983,Receipt,2272,PO00428,On Time"
"REC002152,2025-07-25,H002,MED016,B292714,Receipt,2259,PO00428,On Time"
"REC002153,2025-07-25,H002,MED025,B578007,Receipt,334,PO00428,On Time"
"REC002154,2025-07-25,H002,MED028,B932972,Receipt,920,PO00428,On Time"
"REC002155,2025-07-25,H002,MED032,B136187,Receipt,917,PO00428,On Time"
"REC002156,2025-07-25,H002,MED033,B686165,Receipt,900,PO00428,On Time"
"REC002157,2025-07-25,H002,MED072,B105287,Receipt,320,PO00428,On Time"
"REC002158,2025-07-25,H002,MED078,B879554,Receipt,277,PO00428,On Time"
"REC002159,2025-08-01,H002,MED018,B601108,Receipt,2129,PO00429,On Time"
"REC002160,2025-08-01,H002,MED030,B263273,Receipt,958,PO00429,On Time"
"REC002161,2025-08-01,H002,MED034,B960395,Receipt,934,PO00429,On Time"
"REC002162,2025-08-01,H002,MED039,B350875,Receipt,907,PO00429,On Time"
"REC002163,2025-08-01,H002,MED045,B463714,Receipt,990,PO00429,On Time"
"REC002164,2025-08-01,H002,MED046,B517170,Receipt,921,PO00429,On Time"
"REC002165,2025-08-01,H002,MED060,B696562,Receipt,939,PO00429,On Time"
"REC002166,2025-08-01,H002,MED094,B306988,Receipt,291,PO00429,On Time"
"REC002167,2025-08-01,H002,MED095,B191751,Receipt,302,PO00429,On Time"
"REC002168,2025-08-01,H002,MED098,B562120,Receipt,332,PO00429,On Time"
"REC002169,2025-07-23,H002,MED021,B730075,Receipt,334,PO00430,On Time"
"REC002170,2025-07-23,H002,MED023,B790907,Receipt,309,PO00430,On Time"
"REC002171,2025-07-23,H002,MED043,B779574,Receipt,947,PO00430,On Time"
"REC002172,2025-07-23,H002,MED047,B441396,Receipt,920,PO00430,On Time"
"REC002173,2025-07-23,H002,MED048,B151745,Receipt,944,PO00430,On Time"
"REC002174,2025-07-23,H002,MED071,B814743,Receipt,328,PO00430,On Time"
"REC002175,2025-07-23,H002,MED074,B142078,Receipt,310,PO00430,On Time"
"REC002176,2025-07-23,H002,MED024,B538661,Receipt,2002,PO00431,On Time"
"REC002177,2025-07-23,H002,MED050,B480975,Receipt,897,PO00431,On Time"
"REC002178,2025-07-23,H002,MED076,B872608,Receipt,299,PO00431,On Time"
"REC002179,2025-07-23,H002,MED027,B686580,Receipt,892,PO00432,On Time"
"REC002180,2025-07-23,H002,MED036,B585450,Receipt,917,PO00432,On Time"
"REC002181,2025-07-23,H002,MED044,B682531,Receipt,962,PO00432,On Time"
"REC002182,2025-07-23,H002,MED052,B735605,Receipt,927,PO00432,On Time"
"REC002183,2025-07-23,H002,MED053,B345121,Receipt,922,PO00432,On Time"
"REC002184,2025-07-23,H002,MED059,B126069,Receipt,903,PO00432,On Time"
"REC002185,2025-07-23,H002,MED077,B632295,Receipt,318,PO00432,On Time"
"REC002186,2025-07-23,H002,MED100,B808533,Receipt,285,PO00432,On Time"
"REC002187,2025-08-03,H002,MED031,B931538,Receipt,886,PO00433,On Time"
"REC002188,2025-08-03,H002,MED058,B631849,Receipt,927,PO00433,On Time"
"REC002189,2025-08-03,H002,MED073,B872042,Receipt,334,PO00433,On Time"
"REC002190,2025-08-03,H002,MED096,B295716,Receipt,323,PO00433,On Time"
"REC002191,2025-07-28,H002,MED041,B750199,Receipt,941,PO00434,On Time"
"REC002192,2025-07-28,H002,MED055,B729474,Receipt,931,PO00434,On Time"
"REC002193,2025-07-28,H002,MED057,B672203,Receipt,895,PO00434,On Time"
"REC002194,2025-07-28,H002,MED097,B820670,Receipt,345,PO00434,On Time"
"REC002195,2025-07-04,H002,MED062,B216421,Receipt,2339,PO00435,On Time"
"REC002196,2025-07-04,H002,MED064,B890756,Receipt,2297,PO00435,On Time"
"REC002197,2025-07-04,H002,MED085,B367552,Receipt,897,PO00435,On Time"
"REC002198,2025-07-04,H002,MED063,B962557,Receipt,2319,PO00436,On Time"
"REC002199,2025-07-04,H002,MED081,B243026,Receipt,910,PO00436,On Time"
"REC002200,2025-07-04,H002,MED082,B692016,Receipt,921,PO00436,On Time"
"REC002201,2025-07-05,H003,MED001,B157545,Receipt,2272,PO00437,On Time"
"REC002202,2025-07-05,H003,MED009,B193501,Receipt,1865,PO00437,On Time"
"REC002203,2025-07-05,H003,MED010,B697135,Receipt,2181,PO00437,On Time"
"REC002204,2025-07-05,H003,MED068,B161665,Receipt,2302,PO00437,On Time"
"REC002205,2025-07-05,H003,MED083,B169274,Receipt,919,PO00437,On Time"
"REC002206,2025-07-04,H003,MED002,B950163,Receipt,1902,PO00438,On Time"
"REC002207,2025-07-04,H003,MED006,B765755,Receipt,2229,PO00438,On Time"
"REC002208,2025-07-04,H003,MED007,B857907,Receipt,2244,PO00438,On Time"
"REC002209,2025-07-04,H003,MED008,B251878,Receipt,2328,PO00438,On Time"
"REC002210,2025-07-04,H003,MED003,B632954,Receipt,2284,PO00439,On Time"
"REC002211,2025-07-04,H003,MED063,B497710,Receipt,1777,PO00439,On Time"
"REC002212,2025-07-07,H003,MED004,B752026,Receipt,2163,PO00440,On Time"
"REC002213,2025-07-07,H003,MED061,B132733,Receipt,2289,PO00440,On Time"
"REC002214,2025-07-04,H003,MED005,B906388,Receipt,2266,PO00441,On Time"
"REC002215,2025-07-04,H003,MED067,B531413,Receipt,2133,PO00441,On Time"
"REC002216,2025-07-04,H003,MED084,B174553,Receipt,870,PO00441,On Time"
"REC002217,2025-07-04,H003,MED085,B570452,Receipt,868,PO00441,On Time"
"REC002218,2025-08-03,H003,MED011,B357009,Receipt,2210,PO00442,Delayed"
"REC002219,2025-08-03,H003,MED020,B890857,Receipt,2352,PO00442,Delayed"
"REC002220,2025-08-03,H003,MED025,B356713,Receipt,340,PO00442,Delayed"
"REC002221,2025-08-03,H003,MED039,B221789,Receipt,893,PO00442,Delayed"
"REC002222,2025-08-03,H003,MED051,B850294,Receipt,973,PO00442,Delayed"
"REC002223,2025-08-03,H003,MED056,B311837,Receipt,885,PO00442,Delayed"
"REC002224,2025-08-03,H003,MED074,B427304,Receipt,300,PO00442,Delayed"
"REC002225,2025-07-31,H003,MED012,B400709,Receipt,2290,PO00443,Delayed"
"REC002226,2025-07-31,H003,MED022,B360910,Receipt,295,PO00443,Delayed"
"REC002227,2025-07-31,H003,MED048,B616142,Receipt,898,PO00443,Delayed"
"REC002228,2025-07-31,H003,MED060,B729661,Receipt,901,PO00443,Delayed"
"REC002229,2025-07-21,H003,MED013,B402950,Receipt,2440,PO00444,On Time"
"REC002230,2025-07-21,H003,MED042,B124354,Receipt,883,PO00444,On Time"
"REC002231,2025-07-21,H003,MED044,B528988,Receipt,938,PO00444,On Time"
"REC002232,2025-07-21,H003,MED045,B251563,Receipt,954,PO00444,On Time"
"REC002233,2025-07-21,H003,MED050,B386214,Receipt,911,PO00444,On Time"
"REC002234,2025-07-21,H003,MED053,B550348,Receipt,889,PO00444,On Time"
"REC002235,2025-07-21,H003,MED077,B212217,Receipt,307,PO00444,On Time"
"REC002236,2025-07-23,H003,MED014,B283675,Receipt,2290,PO00445,On Time"
"REC002237,2025-07-23,H003,MED019,B745588,Receipt,1849,PO00445,On Time"
"REC002238,2025-07-23,H003,MED027,B986040,Receipt,888,PO00445,On Time"
"REC002239,2025-07-23,H003,MED028,B942393,Receipt,922,PO00445,On Time"
"REC002240,2025-07-23,H003,MED036,B322320,Receipt,867,PO00445,On Time"
"REC002241,2025-07-23,H003,MED049,B418420,Receipt,877,PO00445,On Time"
"REC002242,2025-07-23,H003,MED072,B395804,Receipt,317,PO00445,On Time"
"REC002243,2025-07-23,H003,MED076,B125559,Receipt,294,PO00445,On Time"
"REC002244,2025-07-23,H003,MED091,B538755,Receipt,275,PO00445,On Time"
"REC002245,2025-07-23,H003,MED097,B769648,Receipt,332,PO00445,On Time"
"REC002246,2025-07-23,H003,MED099,B384186,Receipt,340,PO00445,On Time"
"REC002247,2025-07-29,H003,MED015,B209575,Receipt,1886,PO00446,Delayed"
"REC002248,2025-07-29,H003,MED016,B870044,Receipt,2291,PO00446,Delayed"
"REC002249,2025-07-29,H003,MED024,B294269,Receipt,1475,PO00446,Delayed"
"REC002250,2025-07-29,H003,MED031,B625910,Receipt,949,PO00446,Delayed"
"REC002251,2025-07-29,H003,MED038,B305550,Receipt,904,PO00446,Delayed"
"REC002252,2025-07-29,H003,MED058,B993741,Receipt,905,PO00446,Delayed"
"REC002253,2025-07-30,H003,MED017,B139986,Receipt,2028,PO00447,Delayed"
"REC002254,2025-07-30,H003,MED018,B525037,Receipt,2308,PO00447,Delayed"
"REC002255,2025-07-30,H003,MED035,B677564,Receipt,958,PO00447,Delayed"
"REC002256,2025-07-30,H003,MED037,B808662,Receipt,958,PO00447,Delayed"
"REC002257,2025-07-30,H003,MED047,B286833,Receipt,963,PO00447,Delayed"
"REC002258,2025-07-30,H003,MED052,B711600,Receipt,881,PO00447,Delayed"
"REC002259,2025-07-30,H003,MED073,B773034,Receipt,343,PO00447,Delayed"
"REC002260,2025-07-30,H003,MED093,B476826,Receipt,353,PO00447,Delayed"
"REC002261,2025-08-06,H003,MED021,B267292,Receipt,326,PO00448,Delayed"
"REC002262,2025-08-06,H003,MED023,B989302,Receipt,291,PO00448,Delayed"
"REC002263,2025-08-06,H003,MED030,B655941,Receipt,919,PO00448,Delayed"
"REC002264,2025-08-06,H003,MED033,B397881,Receipt,921,PO00448,Delayed"
"REC002265,2025-08-06,H003,MED043,B713217,Receipt,852,PO00448,Delayed"
"REC002266,2025-08-06,H003,MED046,B111344,Receipt,870,PO00448,Delayed"
"REC002267,2025-08-06,H003,MED059,B293259,Receipt,933,PO00448,Delayed"
"REC002268,2025-08-06,H003,MED071,B474999,Receipt,338,PO00448,Delayed"
"REC002269,2025-08-06,H003,MED096,B327286,Receipt,328,PO00448,Delayed"
"REC002270,2025-08-03,H003,MED026,B807280,Receipt,943,PO00449,On Time"
"REC002271,2025-08-03,H003,MED032,B129402,Receipt,928,PO00449,On Time"
"REC002272,2025-08-03,H003,MED054,B909942,Receipt,929,PO00449,On Time"
"REC002273,2025-08-03,H003,MED057,B915862,Receipt,925,PO00449,On Time"
"REC002274,2025-08-03,H003,MED094,B776555,Receipt,339,PO00449,On Time"
"REC002275,2025-07-23,H003,MED029,B444138,Receipt,917,PO00450,On Time"
"REC002276,2025-07-23,H003,MED040,B599137,Receipt,940,PO00450,On Time"
"REC002277,2025-07-23,H003,MED055,B941052,Receipt,927,PO00450,On Time"
"REC002278,2025-07-23,H003,MED092,B426032,Receipt,354,PO00450,On Time"
"REC002279,2025-07-23,H003,MED100,B395900,Receipt,318,PO00450,On Time"
"REC002280,2025-08-18,H003,MED034,B201371,Receipt,932,PO00451,Delayed"
"REC002281,2025-08-18,H003,MED078,B972388,Receipt,310,PO00451,Delayed"
"REC002282,2025-08-18,H003,MED079,B626684,Receipt,309,PO00451,Delayed"
"REC002283,2025-08-18,H003,MED095,B943804,Receipt,322,PO00451,Delayed"
"REC002284,2025-08-18,H003,MED098,B438076,Receipt,328,PO00451,Delayed"
"REC002285,2025-07-23,H003,MED041,B658296,Receipt,920,PO00452,On Time"
"REC002286,2025-07-23,H003,MED075,B932974,Receipt,317,PO00452,On Time"
"REC002287,2025-07-23,H003,MED080,B433863,Receipt,302,PO00452,On Time"
"REC002288,2025-07-09,H003,MED062,B999005,Receipt,2359,PO00453,Delayed"
"REC002289,2025-07-09,H003,MED066,B966867,Receipt,2288,PO00453,Delayed"
"REC002290,2025-07-09,H003,MED070,B555699,Receipt,2043,PO00453,Delayed"
"REC002291,2025-07-09,H003,MED082,B526346,Receipt,908,PO00453,Delayed"
"REC002292,2025-07-09,H003,MED088,B268383,Receipt,910,PO00453,Delayed"
"REC002293,2025-07-09,H003,MED090,B715645,Receipt,894,PO00453,Delayed"
"REC002294,2025-07-05,H003,MED064,B143001,Receipt,2311,PO00454,On Time"
"REC002295,2025-07-05,H003,MED081,B823035,Receipt,908,PO00454,On Time"
"REC002296,2025-07-05,H003,MED086,B289004,Receipt,905,PO00454,On Time"
"REC002297,2025-07-08,H003,MED065,B811998,Receipt,2195,PO00455,On Time"
"REC002298,2025-07-08,H003,MED087,B175418,Receipt,935,PO00455,On Time"
"REC002299,2025-07-07,H003,MED069,B245271,Receipt,2157,PO00456,On Time"
"REC002300,2025-07-07,H003,MED089,B580488,Receipt,857,PO00456,On Time"
"REC002301,2025-07-05,H004,MED001,B673189,Receipt,2282,PO00457,On Time"
"REC002302,2025-07-05,H004,MED002,B803650,Receipt,1870,PO00457,On Time"
"REC002303,2025-07-05,H004,MED010,B257661,Receipt,2294,PO00457,On Time"
"REC002304,2025-07-05,H004,MED070,B159182,Receipt,2220,PO00457,On Time"
"REC002305,2025-07-04,H004,MED003,B516235,Receipt,2300,PO00458,On Time"
"REC002306,2025-07-04,H004,MED063,B990328,Receipt,1749,PO00458,On Time"
"REC002307,2025-07-04,H004,MED083,B262982,Receipt,856,PO00458,On Time"
"REC002308,2025-07-04,H004,MED084,B751844,Receipt,910,PO00458,On Time"
"REC002309,2025-07-04,H004,MED089,B924899,Receipt,893,PO00458,On Time"
"REC002310,2025-07-09,H004,MED004,B529660,Receipt,2118,PO00459,Delayed"
"REC002311,2025-07-05,H004,MED005,B817148,Receipt,2257,PO00460,On Time"
"REC002312,2025-07-05,H004,MED061,B494583,Receipt,2335,PO00460,On Time"
"REC002313,2025-07-05,H004,MED065,B387681,Receipt,2149,PO00460,On Time"
"REC002314,2025-07-05,H004,MED088,B394054,Receipt,914,PO00460,On Time"
"REC002315,2025-07-04,H004,MED006,B886958,Receipt,2327,PO00461,On Time"
"REC002316,2025-07-04,H004,MED066,B266703,Receipt,2258,PO00461,On Time"
"REC002317,2025-07-04,H004,MED085,B966964,Receipt,917,PO00461,On Time"
"REC002318,2025-07-04,H004,MED090,B416397,Receipt,883,PO00461,On Time"
"REC002319,2025-07-04,H004,MED007,B658819,Receipt,2223,PO00462,On Time"
"REC002320,2025-07-04,H004,MED009,B354346,Receipt,2312,PO00462,On Time"
"REC002321,2025-07-05,H004,MED008,B754037,Receipt,2313,PO00463,Delayed"
"REC002322,2025-07-05,H004,MED064,B949881,Receipt,2235,PO00463,Delayed"
"REC002323,2025-07-05,H004,MED069,B553105,Receipt,2201,PO00463,Delayed"
"REC002324,2025-07-05,H004,MED082,B134084,Receipt,878,PO00463,Delayed"
"REC002325,2025-07-05,H004,MED086,B191658,Receipt,904,PO00463,Delayed"
"REC002326,2025-07-05,H004,MED087,B642015,Receipt,904,PO00463,Delayed"
"REC002327,2025-08-11,H004,MED011,B106154,Receipt,2170,PO00464,On Time"
"REC002328,2025-08-11,H004,MED018,B495141,Receipt,2350,PO00464,On Time"
"REC002329,2025-08-11,H004,MED022,B252360,Receipt,323,PO00464,On Time"
"REC002330,2025-08-11,H004,MED028,B591872,Receipt,877,PO00464,On Time"
"REC002331,2025-08-11,H004,MED041,B471000,Receipt,896,PO00464,On Time"
"REC002332,2025-08-11,H004,MED043,B441815,Receipt,918,PO00464,On Time"
"REC002333,2025-08-11,H004,MED058,B782568,Receipt,948,PO00464,On Time"
"REC002334,2025-08-11,H004,MED076,B279785,Receipt,295,PO00464,On Time"
"REC002335,2025-08-11,H004,MED078,B732259,Receipt,322,PO00464,On Time"
"REC002336,2025-08-11,H004,MED080,B265140,Receipt,296,PO00464,On Time"
"REC002337,2025-07-23,H004,MED012,B264053,Receipt,2233,PO00465,On Time"
"REC002338,2025-07-23,H004,MED019,B427025,Receipt,1768,PO00465,On Time"
"REC002339,2025-07-23,H004,MED027,B441705,Receipt,916,PO00465,On Time"
"REC002340,2025-07-23,H004,MED032,B379922,Receipt,884,PO00465,On Time"
"REC002341,2025-07-23,H004,MED045,B258492,Receipt,921,PO00465,On Time"
"REC002342,2025-07-23,H004,MED046,B858842,Receipt,903,PO00465,On Time"
"REC002343,2025-07-23,H004,MED060,B983084,Receipt,950,PO00465,On Time"
"REC002344,2025-07-23,H004,MED091,B655655,Receipt,327,PO00465,On Time"
"REC002345,2025-07-23,H004,MED013,B793919,Receipt,1683,PO00466,On Time"
"REC002346,2025-07-23,H004,MED025,B364500,Receipt,325,PO00466,On Time"
"REC002347,2025-07-23,H004,MED026,B887093,Receipt,882,PO00466,On Time"
"REC002348,2025-07-23,H004,MED037,B847512,Receipt,897,PO00466,On Time"
"REC002349,2025-07-23,H004,MED056,B572132,Receipt,900,PO00466,On Time"
"REC002350,2025-07-23,H004,MED075,B855801,Receipt,320,PO00466,On Time"
"REC002351,2025-07-23,H004,MED014,B436585,Receipt,2026,PO00467,On Time"
"REC002352,2025-07-23,H004,MED015,B998792,Receipt,2210,PO00467,On Time"
"REC002353,2025-07-23,H004,MED029,B960563,Receipt,926,PO00467,On Time"
"REC002354,2025-07-23,H004,MED047,B348500,Receipt,936,PO00467,On Time"
"REC002355,2025-07-23,H004,MED073,B848013,Receipt,302,PO00467,On Time"
"REC002356,2025-07-23,H004,MED093,B235327,Receipt,305,PO00467,On Time"
"REC002357,2025-07-23,H004,MED100,B286994,Receipt,348,PO00467,On Time"
"REC002358,2025-07-23,H004,MED016,B836421,Receipt,1881,PO00468,On Time"
"REC002359,2025-07-23,H004,MED017,B109078,Receipt,1772,PO00468,On Time"
"REC002360,2025-07-23,H004,MED021,B198511,Receipt,312,PO00468,On Time"
"REC002361,2025-07-23,H004,MED044,B543324,Receipt,912,PO00468,On Time"
"REC002362,2025-07-23,H004,MED055,B530424,Receipt,968,PO00468,On Time"
"REC002363,2025-07-23,H004,MED074,B221999,Receipt,322,PO00468,On Time"
"REC002364,2025-07-23,H004,MED094,B599499,Receipt,301,PO00468,On Time"
"REC002365,2025-07-28,H004,MED020,B506845,Receipt,2004,PO00469,On Time"
"REC002366,2025-07-28,H004,MED030,B476369,Receipt,958,PO00469,On Time"
"REC002367,2025-07-28,H004,MED031,B667873,Receipt,953,PO00469,On Time"
"REC002368,2025-07-28,H004,MED033,B360116,Receipt,877,PO00469,On Time"
"REC002369,2025-07-28,H004,MED051,B896657,Receipt,903,PO00469,On Time"
"REC002370,2025-07-28,H004,MED053,B596758,Receipt,958,PO00469,On Time"
"REC002371,2025-07-28,H004,MED059,B476188,Receipt,872,PO00469,On Time"
"REC002372,2025-07-28,H004,MED096,B415507,Receipt,319,PO00469,On Time"
"REC002373,2025-07-28,H004,MED097,B935036,Receipt,326,PO00469,On Time"
"REC002374,2025-07-28,H004,MED098,B450877,Receipt,325,PO00469,On Time"
"REC002375,2025-07-25,H004,MED023,B241398,Receipt,297,PO00470,On Time"
"REC002376,2025-07-25,H004,MED054,B386233,Receipt,930,PO00470,On Time"
"REC002377,2025-07-25,H004,MED092,B216492,Receipt,309,PO00470,On Time"
"REC002378,2025-07-25,H004,MED024,B251094,Receipt,2273,PO00471,Delayed"
"REC002379,2025-07-25,H004,MED035,B790493,Receipt,887,PO00471,Delayed"
"REC002380,2025-07-25,H004,MED042,B417348,Receipt,900,PO00471,Delayed"
"REC002381,2025-07-25,H004,MED057,B599653,Receipt,933,PO00471,Delayed"
"REC002382,2025-07-25,H004,MED072,B540097,Receipt,316,PO00471,Delayed"
"REC002383,2025-07-25,H004,MED095,B351051,Receipt,321,PO00471,Delayed"
"REC002384,2025-08-01,H004,MED034,B297133,Receipt,929,PO00472,On Time"
"REC002385,2025-08-01,H004,MED038,B505804,Receipt,921,PO00472,On Time"
"REC002386,2025-08-01,H004,MED039,B444333,Receipt,899,PO00472,On Time"
"REC002387,2025-08-01,H004,MED040,B119816,Receipt,882,PO00472,On Time"
"REC002388,2025-08-01,H004,MED050,B394700,Receipt,914,PO00472,On Time"
"REC002389,2025-08-01,H004,MED071,B923346,Receipt,337,PO00472,On Time"
"REC002390,2025-08-08,H004,MED036,B540280,Receipt,916,PO00473,Delayed"
