"ConsumptionID,Date,HospitalID,ProductID,QuantityConsumed"
"CON230849,2025-08-21,H005,MED049,5"
"CON230850,2025-08-21,H005,MED050,12"
"CON230851,2025-08-21,H005,MED051,11"
"CON230852,2025-08-21,H005,MED052,10"
"CON230853,2025-08-21,H005,MED053,5"
"CON230854,2025-08-21,H005,MED054,11"
"CON230855,2025-08-21,H005,MED055,13"
"CON230856,2025-08-21,H005,MED056,10"
"CON230857,2025-08-21,H005,MED057,6"
"CON230858,2025-08-21,H005,MED058,10"
"CON230859,2025-08-21,H005,MED059,12"
"CON230860,2025-08-21,H005,MED060,10"
"CON230861,2025-08-21,H005,MED061,32"
"CON230862,2025-08-21,H005,MED062,27"
"CON230863,2025-08-21,H005,MED063,15"
"CON230864,2025-08-21,H005,MED064,17"
"CON230865,2025-08-21,H005,MED065,24"
"CON230866,2025-08-21,H005,MED066,23"
"CON230867,2025-08-21,H005,MED067,19"
"CON230868,2025-08-21,H005,MED068,27"
"CON230869,2025-08-21,H005,MED069,19"
"CON230870,2025-08-21,H005,MED070,29"
"CON230871,2025-08-21,H005,MED071,5"
"CON230872,2025-08-21,H005,MED072,2"
"CON230873,2025-08-21,H005,MED073,6"
"CON230874,2025-08-21,H005,MED074,4"
"CON230875,2025-08-21,H005,MED075,2"
"CON230876,2025-08-21,H005,MED076,1"
"CON230877,2025-08-21,H005,MED077,3"
"CON230878,2025-08-21,H005,MED078,2"
"CON230879,2025-08-21,H005,MED079,1"
"CON230880,2025-08-21,H005,MED080,4"
"CON230881,2025-08-21,H005,MED081,12"
"CON230882,2025-08-21,H005,MED082,7"
"CON230883,2025-08-21,H005,MED083,11"
"CON230884,2025-08-21,H005,MED084,13"
"CON230885,2025-08-21,H005,MED085,13"
"CON230886,2025-08-21,H005,MED086,13"
"CON230887,2025-08-21,H005,MED087,15"
"CON230888,2025-08-21,H005,MED088,14"
"CON230889,2025-08-21,H005,MED089,6"
"CON230890,2025-08-21,H005,MED090,9"
"CON230891,2025-08-21,H005,MED091,4"
"CON230892,2025-08-21,H005,MED092,4"
"CON230893,2025-08-21,H005,MED093,6"
"CON230894,2025-08-21,H005,MED094,2"
"CON230895,2025-08-21,H005,MED095,2"
"CON230896,2025-08-21,H005,MED096,2"
"CON230897,2025-08-21,H005,MED097,2"
"CON230898,2025-08-21,H005,MED098,4"
"CON230899,2025-08-21,H005,MED099,5"
"CON230900,2025-08-21,H005,MED100,6"
"CON230901,2025-08-21,H006,MED001,28"
"CON230902,2025-08-21,H006,MED002,33"
"CON230903,2025-08-21,H006,MED003,18"
"CON230904,2025-08-21,H006,MED004,25"
"CON230905,2025-08-21,H006,MED005,33"
"CON230906,2025-08-21,H006,MED006,31"
"CON230907,2025-08-21,H006,MED007,26"
"CON230908,2025-08-21,H006,MED008,30"
"CON230909,2025-08-21,H006,MED009,25"
"CON230910,2025-08-21,H006,MED010,31"
"CON230911,2025-08-21,H006,MED011,35"
"CON230912,2025-08-21,H006,MED012,21"
"CON230913,2025-08-21,H006,MED013,25"
"CON230914,2025-08-21,H006,MED014,28"
"CON230915,2025-08-21,H006,MED015,27"
"CON230916,2025-08-21,H006,MED016,20"
"CON230917,2025-08-21,H006,MED017,17"
"CON230918,2025-08-21,H006,MED018,21"
"CON230919,2025-08-21,H006,MED019,28"
"CON230920,2025-08-21,H006,MED020,31"
"CON230921,2025-08-21,H006,MED021,6"
"CON230922,2025-08-21,H006,MED022,5"
"CON230923,2025-08-21,H006,MED023,1"
"CON230924,2025-08-21,H006,MED024,30"
"CON230925,2025-08-21,H006,MED025,4"
"CON230926,2025-08-21,H006,MED026,11"
"CON230927,2025-08-21,H006,MED027,9"
"CON230928,2025-08-21,H006,MED028,13"
"CON230929,2025-08-21,H006,MED029,5"
"CON230930,2025-08-21,H006,MED030,7"
"CON230931,2025-08-21,H006,MED031,6"
"CON230932,2025-08-21,H006,MED032,12"
"CON230933,2025-08-21,H006,MED033,8"
"CON230934,2025-08-21,H006,MED034,7"
"CON230935,2025-08-21,H006,MED035,14"
"CON230936,2025-08-21,H006,MED036,8"
"CON230937,2025-08-21,H006,MED037,9"
"CON230938,2025-08-21,H006,MED038,8"
"CON230939,2025-08-21,H006,MED039,11"
"CON230940,2025-08-21,H006,MED040,7"
"CON230941,2025-08-21,H006,MED041,6"
"CON230942,2025-08-21,H006,MED042,8"
"CON230943,2025-08-21,H006,MED043,9"
"CON230944,2025-08-21,H006,MED044,12"
"CON230945,2025-08-21,H006,MED045,8"
"CON230946,2025-08-21,H006,MED046,13"
"CON230947,2025-08-21,H006,MED047,12"
"CON230948,2025-08-21,H006,MED048,15"
"CON230949,2025-08-21,H006,MED049,7"
"CON230950,2025-08-21,H006,MED050,12"
"CON230951,2025-08-21,H006,MED051,6"
"CON230952,2025-08-21,H006,MED052,8"
"CON230953,2025-08-21,H006,MED053,7"
"CON230954,2025-08-21,H006,MED054,7"
"CON230955,2025-08-21,H006,MED055,10"
"CON230956,2025-08-21,H006,MED056,6"
"CON230957,2025-08-21,H006,MED057,13"
"CON230958,2025-08-21,H006,MED058,5"
"CON230959,2025-08-21,H006,MED059,8"
"CON230960,2025-08-21,H006,MED060,10"
"CON230961,2025-08-21,H006,MED061,18"
"CON230962,2025-08-21,H006,MED062,33"
"CON230963,2025-08-21,H006,MED063,16"
"CON230964,2025-08-21,H006,MED064,26"
"CON230965,2025-08-21,H006,MED065,32"
"CON230966,2025-08-21,H006,MED066,15"
"CON230967,2025-08-21,H006,MED067,32"
"CON230968,2025-08-21,H006,MED068,35"
"CON230969,2025-08-21,H006,MED069,29"
"CON230970,2025-08-21,H006,MED070,29"
"CON230971,2025-08-21,H006,MED071,6"
"CON230972,2025-08-21,H006,MED072,1"
"CON230973,2025-08-21,H006,MED073,4"
"CON230974,2025-08-21,H006,MED074,5"
"CON230975,2025-08-21,H006,MED075,1"
"CON230976,2025-08-21,H006,MED076,2"
"CON230977,2025-08-21,H006,MED077,2"
"CON230978,2025-08-21,H006,MED078,1"
"CON230979,2025-08-21,H006,MED079,1"
"CON230980,2025-08-21,H006,MED080,2"
"CON230981,2025-08-21,H006,MED081,13"
"CON230982,2025-08-21,H006,MED082,7"
"CON230983,2025-08-21,H006,MED083,5"
"CON230984,2025-08-21,H006,MED084,11"
"CON230985,2025-08-21,H006,MED085,6"
"CON230986,2025-08-21,H006,MED086,9"
"CON230987,2025-08-21,H006,MED087,14"
"CON230988,2025-08-21,H006,MED088,13"
"CON230989,2025-08-21,H006,MED089,14"
"CON230990,2025-08-21,H006,MED090,9"
"CON230991,2025-08-21,H006,MED091,5"
"CON230992,2025-08-21,H006,MED092,4"
"CON230993,2025-08-21,H006,MED093,1"
"CON230994,2025-08-21,H006,MED094,4"
"CON230995,2025-08-21,H006,MED095,3"
"CON230996,2025-08-21,H006,MED096,1"
"CON230997,2025-08-21,H006,MED097,2"
"CON230998,2025-08-21,H006,MED098,2"
"CON230999,2025-08-21,H006,MED099,2"
"CON231000,2025-08-21,H006,MED100,1"
"CON231001,2025-08-21,H007,MED001,24"
"CON231002,2025-08-21,H007,MED002,18"
"CON231003,2025-08-21,H007,MED003,27"
"CON231004,2025-08-21,H007,MED004,21"
"CON231005,2025-08-21,H007,MED005,31"
"CON231006,2025-08-21,H007,MED006,18"
"CON231007,2025-08-21,H007,MED007,35"
"CON231008,2025-08-21,H007,MED008,23"
"CON231009,2025-08-21,H007,MED009,27"
"CON231010,2025-08-21,H007,MED010,24"
"CON231011,2025-08-21,H007,MED011,16"
"CON231012,2025-08-21,H007,MED012,18"
"CON231013,2025-08-21,H007,MED013,20"
"CON231014,2025-08-21,H007,MED014,33"
"CON231015,2025-08-21,H007,MED015,28"
"CON231016,2025-08-21,H007,MED016,24"
"CON231017,2025-08-21,H007,MED017,26"
"CON231018,2025-08-21,H007,MED018,17"
"CON231019,2025-08-21,H007,MED019,25"
"CON231020,2025-08-21,H007,MED020,15"
"CON231021,2025-08-21,H007,MED021,1"
"CON231022,2025-08-21,H007,MED022,6"
"CON231023,2025-08-21,H007,MED023,6"
"CON231024,2025-08-21,H007,MED024,24"
"CON231025,2025-08-21,H007,MED025,3"
"CON231026,2025-08-21,H007,MED026,15"
"CON231027,2025-08-21,H007,MED027,13"
"CON231028,2025-08-21,H007,MED028,10"
"CON231029,2025-08-21,H007,MED029,6"
"CON231030,2025-08-21,H007,MED030,6"
"CON231031,2025-08-21,H007,MED031,10"
"CON231032,2025-08-21,H007,MED032,11"
"CON231033,2025-08-21,H007,MED033,13"
"CON231034,2025-08-21,H007,MED034,5"
"CON231035,2025-08-21,H007,MED035,11"
"CON231036,2025-08-21,H007,MED036,6"
"CON231037,2025-08-21,H007,MED037,6"
"CON231038,2025-08-21,H007,MED038,5"
"CON231039,2025-08-21,H007,MED039,6"
"CON231040,2025-08-21,H007,MED040,7"
"CON231041,2025-08-21,H007,MED041,10"
"CON231042,2025-08-21,H007,MED042,13"
"CON231043,2025-08-21,H007,MED043,12"
"CON231044,2025-08-21,H007,MED044,5"
"CON231045,2025-08-21,H007,MED045,5"
"CON231046,2025-08-21,H007,MED046,8"
"CON231047,2025-08-21,H007,MED047,7"
"CON231048,2025-08-21,H007,MED048,12"
"CON231049,2025-08-21,H007,MED049,11"
"CON231050,2025-08-21,H007,MED050,10"
"CON231051,2025-08-21,H007,MED051,9"
"CON231052,2025-08-21,H007,MED052,7"
"CON231053,2025-08-21,H007,MED053,7"
"CON231054,2025-08-21,H007,MED054,13"
"CON231055,2025-08-21,H007,MED055,10"
"CON231056,2025-08-21,H007,MED056,9"
"CON231057,2025-08-21,H007,MED057,12"
"CON231058,2025-08-21,H007,MED058,14"
"CON231059,2025-08-21,H007,MED059,9"
"CON231060,2025-08-21,H007,MED060,13"
"CON231061,2025-08-21,H007,MED061,29"
"CON231062,2025-08-21,H007,MED062,28"
"CON231063,2025-08-21,H007,MED063,27"
"CON231064,2025-08-21,H007,MED064,21"
"CON231065,2025-08-21,H007,MED065,20"
"CON231066,2025-08-21,H007,MED066,34"
"CON231067,2025-08-21,H007,MED067,15"
"CON231068,2025-08-21,H007,MED068,24"
"CON231069,2025-08-21,H007,MED069,25"
"CON231070,2025-08-21,H007,MED070,20"
"CON231071,2025-08-21,H007,MED071,1"
"CON231072,2025-08-21,H007,MED072,4"
"CON231073,2025-08-21,H007,MED073,4"
"CON231074,2025-08-21,H007,MED074,2"
"CON231075,2025-08-21,H007,MED075,3"
"CON231076,2025-08-21,H007,MED076,5"
"CON231077,2025-08-21,H007,MED077,1"
"CON231078,2025-08-21,H007,MED078,3"
"CON231079,2025-08-21,H007,MED079,2"
"CON231080,2025-08-21,H007,MED080,6"
"CON231081,2025-08-21,H007,MED081,15"
"CON231082,2025-08-21,H007,MED082,7"
"CON231083,2025-08-21,H007,MED083,8"
"CON231084,2025-08-21,H007,MED084,13"
"CON231085,2025-08-21,H007,MED085,10"
"CON231086,2025-08-21,H007,MED086,10"
"CON231087,2025-08-21,H007,MED087,15"
"CON231088,2025-08-21,H007,MED088,14"
"CON231089,2025-08-21,H007,MED089,7"
"CON231090,2025-08-21,H007,MED090,11"
"CON231091,2025-08-21,H007,MED091,2"
"CON231092,2025-08-21,H007,MED092,6"
"CON231093,2025-08-21,H007,MED093,6"
"CON231094,2025-08-21,H007,MED094,3"
"CON231095,2025-08-21,H007,MED095,5"
"CON231096,2025-08-21,H007,MED096,1"
"CON231097,2025-08-21,H007,MED097,4"
"CON231098,2025-08-21,H007,MED098,3"
"CON231099,2025-08-21,H007,MED099,1"
"CON231100,2025-08-21,H007,MED100,5"
"CON231101,2025-08-21,H008,MED001,22"
"CON231102,2025-08-21,H008,MED002,33"
"CON231103,2025-08-21,H008,MED003,23"
"CON231104,2025-08-21,H008,MED004,26"
"CON231105,2025-08-21,H008,MED005,19"
"CON231106,2025-08-21,H008,MED006,26"
"CON231107,2025-08-21,H008,MED007,19"
"CON231108,2025-08-21,H008,MED008,35"
"CON231109,2025-08-21,H008,MED009,33"
"CON231110,2025-08-21,H008,MED010,20"
"CON231111,2025-08-21,H008,MED011,25"
"CON231112,2025-08-21,H008,MED012,28"
"CON231113,2025-08-21,H008,MED013,22"
"CON231114,2025-08-21,H008,MED014,24"
"CON231115,2025-08-21,H008,MED015,19"
"CON231116,2025-08-21,H008,MED016,33"
"CON231117,2025-08-21,H008,MED017,15"
"CON231118,2025-08-21,H008,MED018,28"
"CON231119,2025-08-21,H008,MED019,21"
"CON231120,2025-08-21,H008,MED020,28"
"CON231121,2025-08-21,H008,MED021,2"
"CON231122,2025-08-21,H008,MED022,5"
"CON231123,2025-08-21,H008,MED023,3"
"CON231124,2025-08-21,H008,MED024,15"
"CON231125,2025-08-21,H008,MED025,1"
"CON231126,2025-08-21,H008,MED026,11"
"CON231127,2025-08-21,H008,MED027,6"
"CON231128,2025-08-21,H008,MED028,9"
"CON231129,2025-08-21,H008,MED029,15"
"CON231130,2025-08-21,H008,MED030,6"
"CON231131,2025-08-21,H008,MED031,12"
"CON231132,2025-08-21,H008,MED032,14"
"CON231133,2025-08-21,H008,MED033,7"
"CON231134,2025-08-21,H008,MED034,5"
"CON231135,2025-08-21,H008,MED035,12"
"CON231136,2025-08-21,H008,MED036,15"
"CON231137,2025-08-21,H008,MED037,8"
"CON231138,2025-08-21,H008,MED038,10"
"CON231139,2025-08-21,H008,MED039,12"
"CON231140,2025-08-21,H008,MED040,8"
"CON231141,2025-08-21,H008,MED041,11"
"CON231142,2025-08-21,H008,MED042,13"
"CON231143,2025-08-21,H008,MED043,9"
"CON231144,2025-08-21,H008,MED044,13"
"CON231145,2025-08-21,H008,MED045,12"
"CON231146,2025-08-21,H008,MED046,13"
"CON231147,2025-08-21,H008,MED047,14"
"CON231148,2025-08-21,H008,MED048,13"
"CON231149,2025-08-21,H008,MED049,7"
"CON231150,2025-08-21,H008,MED050,7"
"CON231151,2025-08-21,H008,MED051,12"
"CON231152,2025-08-21,H008,MED052,13"
"CON231153,2025-08-21,H008,MED053,13"
"CON231154,2025-08-21,H008,MED054,14"
"CON231155,2025-08-21,H008,MED055,5"
"CON231156,2025-08-21,H008,MED056,9"
"CON231157,2025-08-21,H008,MED057,11"
"CON231158,2025-08-21,H008,MED058,14"
"CON231159,2025-08-21,H008,MED059,15"
"CON231160,2025-08-21,H008,MED060,8"
"CON231161,2025-08-21,H008,MED061,19"
"CON231162,2025-08-21,H008,MED062,23"
"CON231163,2025-08-21,H008,MED063,23"
"CON231164,2025-08-21,H008,MED064,30"
"CON231165,2025-08-21,H008,MED065,32"
"CON231166,2025-08-21,H008,MED066,19"
"CON231167,2025-08-21,H008,MED067,20"
"CON231168,2025-08-21,H008,MED068,20"
"CON231169,2025-08-21,H008,MED069,21"
"CON231170,2025-08-21,H008,MED070,25"
"CON231171,2025-08-21,H008,MED071,2"
"CON231172,2025-08-21,H008,MED072,1"
"CON231173,2025-08-21,H008,MED073,2"
"CON231174,2025-08-21,H008,MED074,3"
"CON231175,2025-08-21,H008,MED075,4"
"CON231176,2025-08-21,H008,MED076,5"
"CON231177,2025-08-21,H008,MED077,5"
"CON231178,2025-08-21,H008,MED078,5"
"CON231179,2025-08-21,H008,MED079,6"
"CON231180,2025-08-21,H008,MED080,5"
"CON231181,2025-08-21,H008,MED081,11"
"CON231182,2025-08-21,H008,MED082,12"
"CON231183,2025-08-21,H008,MED083,12"
"CON231184,2025-08-21,H008,MED084,12"
"CON231185,2025-08-21,H008,MED085,12"
"CON231186,2025-08-21,H008,MED086,15"
"CON231187,2025-08-21,H008,MED087,11"
"CON231188,2025-08-21,H008,MED088,6"
"CON231189,2025-08-21,H008,MED089,5"
"CON231190,2025-08-21,H008,MED090,14"
"CON231191,2025-08-21,H008,MED091,4"
"CON231192,2025-08-21,H008,MED092,3"
"CON231193,2025-08-21,H008,MED093,4"
"CON231194,2025-08-21,H008,MED094,4"
"CON231195,2025-08-21,H008,MED095,2"
"CON231196,2025-08-21,H008,MED096,5"
"CON231197,2025-08-21,H008,MED097,2"
"CON231198,2025-08-21,H008,MED098,3"
"CON231199,2025-08-21,H008,MED099,5"
"CON231200,2025-08-21,H008,MED100,5"
"CON231201,2025-08-21,H009,MED001,20"
"CON231202,2025-08-21,H009,MED002,15"
"CON231203,2025-08-21,H009,MED003,30"
"CON231204,2025-08-21,H009,MED004,27"
"CON231205,2025-08-21,H009,MED005,31"
"CON231206,2025-08-21,H009,MED006,25"
"CON231207,2025-08-21,H009,MED007,17"
"CON231208,2025-08-21,H009,MED008,22"
"CON231209,2025-08-21,H009,MED009,30"
"CON231210,2025-08-21,H009,MED010,28"
"CON231211,2025-08-21,H009,MED011,32"
"CON231212,2025-08-21,H009,MED012,25"
"CON231213,2025-08-21,H009,MED013,25"
"CON231214,2025-08-21,H009,MED014,34"
"CON231215,2025-08-21,H009,MED015,16"
"CON231216,2025-08-21,H009,MED016,18"
"CON231217,2025-08-21,H009,MED017,26"
"CON231218,2025-08-21,H009,MED018,24"
"CON231219,2025-08-21,H009,MED019,18"
"CON231220,2025-08-21,H009,MED020,22"
"CON231221,2025-08-21,H009,MED021,6"
"CON231222,2025-08-21,H009,MED022,3"
"CON231223,2025-08-21,H009,MED023,4"
"CON231224,2025-08-21,H009,MED024,22"
"CON231225,2025-08-21,H009,MED025,3"
"CON231226,2025-08-21,H009,MED026,6"
"CON231227,2025-08-21,H009,MED027,10"
"CON231228,2025-08-21,H009,MED028,15"
"CON231229,2025-08-21,H009,MED029,14"
"CON231230,2025-08-21,H009,MED030,14"
"CON231231,2025-08-21,H009,MED031,7"
"CON231232,2025-08-21,H009,MED032,15"
"CON231233,2025-08-21,H009,MED033,13"
"CON231234,2025-08-21,H009,MED034,9"
"CON231235,2025-08-21,H009,MED035,6"
"CON231236,2025-08-21,H009,MED036,5"
"CON231237,2025-08-21,H009,MED037,12"
"CON231238,2025-08-21,H009,MED038,12"
"CON231239,2025-08-21,H009,MED039,7"
"CON231240,2025-08-21,H009,MED040,14"
"CON231241,2025-08-21,H009,MED041,8"
"CON231242,2025-08-21,H009,MED042,6"
"CON231243,2025-08-21,H009,MED043,5"
"CON231244,2025-08-21,H009,MED044,10"
"CON231245,2025-08-21,H009,MED045,15"
"CON231246,2025-08-21,H009,MED046,14"
"CON231247,2025-08-21,H009,MED047,6"
"CON231248,2025-08-21,H009,MED048,5"
"CON231249,2025-08-21,H009,MED049,6"
"CON231250,2025-08-21,H009,MED050,15"
"CON231251,2025-08-21,H009,MED051,13"
"CON231252,2025-08-21,H009,MED052,15"
"CON231253,2025-08-21,H009,MED053,9"
"CON231254,2025-08-21,H009,MED054,13"
"CON231255,2025-08-21,H009,MED055,9"
"CON231256,2025-08-21,H009,MED056,10"
"CON231257,2025-08-21,H009,MED057,8"
"CON231258,2025-08-21,H009,MED058,13"
"CON231259,2025-08-21,H009,MED059,8"
"CON231260,2025-08-21,H009,MED060,10"
"CON231261,2025-08-21,H009,MED061,16"
"CON231262,2025-08-21,H009,MED062,33"
"CON231263,2025-08-21,H009,MED063,22"
"CON231264,2025-08-21,H009,MED064,35"
"CON231265,2025-08-21,H009,MED065,25"
"CON231266,2025-08-21,H009,MED066,22"
"CON231267,2025-08-21,H009,MED067,32"
"CON231268,2025-08-21,H009,MED068,32"
"CON231269,2025-08-21,H009,MED069,26"
"CON231270,2025-08-21,H009,MED070,15"
"CON231271,2025-08-21,H009,MED071,4"
"CON231272,2025-08-21,H009,MED072,2"
"CON231273,2025-08-21,H009,MED073,2"
"CON231274,2025-08-21,H009,MED074,5"
"CON231275,2025-08-21,H009,MED075,6"
"CON231276,2025-08-21,H009,MED076,5"
"CON231277,2025-08-21,H009,MED077,5"
"CON231278,2025-08-21,H009,MED078,5"
"CON231279,2025-08-21,H009,MED079,6"
"CON231280,2025-08-21,H009,MED080,3"
"CON231281,2025-08-21,H009,MED081,6"
"CON231282,2025-08-21,H009,MED082,14"
"CON231283,2025-08-21,H009,MED083,9"
"CON231284,2025-08-21,H009,MED084,9"
"CON231285,2025-08-21,H009,MED085,9"
"CON231286,2025-08-21,H009,MED086,11"
"CON231287,2025-08-21,H009,MED087,13"
"CON231288,2025-08-21,H009,MED088,12"
"CON231289,2025-08-21,H009,MED089,9"
"CON231290,2025-08-21,H009,MED090,10"
"CON231291,2025-08-21,H009,MED091,2"
"CON231292,2025-08-21,H009,MED092,4"
"CON231293,2025-08-21,H009,MED093,5"
"CON231294,2025-08-21,H009,MED094,1"
"CON231295,2025-08-21,H009,MED095,6"
"CON231296,2025-08-21,H009,MED096,5"
"CON231297,2025-08-21,H009,MED097,3"
"CON231298,2025-08-21,H009,MED098,5"
"CON231299,2025-08-21,H009,MED099,1"
"CON231300,2025-08-21,H009,MED100,4"
"CON231301,2025-08-21,H010,MED001,32"
"CON231302,2025-08-21,H010,MED002,27"
"CON231303,2025-08-21,H010,MED003,23"
"CON231304,2025-08-21,H010,MED004,27"
"CON231305,2025-08-21,H010,MED005,26"
"CON231306,2025-08-21,H010,MED006,35"
"CON231307,2025-08-21,H010,MED007,22"
"CON231308,2025-08-21,H010,MED008,32"
"CON231309,2025-08-21,H010,MED009,17"
"CON231310,2025-08-21,H010,MED010,35"
"CON231311,2025-08-21,H010,MED011,30"
"CON231312,2025-08-21,H010,MED012,35"
"CON231313,2025-08-21,H010,MED013,23"
"CON231314,2025-08-21,H010,MED014,26"
"CON231315,2025-08-21,H010,MED015,19"
"CON231316,2025-08-21,H010,MED016,34"
"CON231317,2025-08-21,H010,MED017,26"
"CON231318,2025-08-21,H010,MED018,26"
"CON231319,2025-08-21,H010,MED019,19"
"CON231320,2025-08-21,H010,MED020,21"
"CON231321,2025-08-21,H010,MED021,4"
"CON231322,2025-08-21,H010,MED022,5"
"CON231323,2025-08-21,H010,MED023,2"
"CON231324,2025-08-21,H010,MED024,28"
"CON231325,2025-08-21,H010,MED025,1"
"CON231326,2025-08-21,H010,MED026,10"
"CON231327,2025-08-21,H010,MED027,12"
"CON231328,2025-08-21,H010,MED028,14"
"CON231329,2025-08-21,H010,MED029,12"
"CON231330,2025-08-21,H010,MED030,11"
"CON231331,2025-08-21,H010,MED031,6"
"CON231332,2025-08-21,H010,MED032,8"
"CON231333,2025-08-21,H010,MED033,15"
"CON231334,2025-08-21,H010,MED034,11"
"CON231335,2025-08-21,H010,MED035,8"
"CON231336,2025-08-21,H010,MED036,7"
"CON231337,2025-08-21,H010,MED037,13"
"CON231338,2025-08-21,H010,MED038,5"
"CON231339,2025-08-21,H010,MED039,9"
"CON231340,2025-08-21,H010,MED040,10"
"CON231341,2025-08-21,H010,MED041,5"
"CON231342,2025-08-21,H010,MED042,8"
"CON231343,2025-08-21,H010,MED043,7"
"CON231344,2025-08-21,H010,MED044,10"
"CON231345,2025-08-21,H010,MED045,14"
"CON231346,2025-08-21,H010,MED046,7"
"CON231347,2025-08-21,H010,MED047,15"
"CON231348,2025-08-21,H010,MED048,5"
"CON231349,2025-08-21,H010,MED049,11"
"CON231350,2025-08-21,H010,MED050,6"
"CON231351,2025-08-21,H010,MED051,9"
"CON231352,2025-08-21,H010,MED052,15"
"CON231353,2025-08-21,H010,MED053,9"
"CON231354,2025-08-21,H010,MED054,15"
"CON231355,2025-08-21,H010,MED055,6"
"CON231356,2025-08-21,H010,MED056,13"
"CON231357,2025-08-21,H010,MED057,8"
"CON231358,2025-08-21,H010,MED058,13"
"CON231359,2025-08-21,H010,MED059,10"
"CON231360,2025-08-21,H010,MED060,10"
"CON231361,2025-08-21,H010,MED061,25"
"CON231362,2025-08-21,H010,MED062,31"
"CON231363,2025-08-21,H010,MED063,26"
"CON231364,2025-08-21,H010,MED064,35"
"CON231365,2025-08-21,H010,MED065,20"
"CON231366,2025-08-21,H010,MED066,16"
"CON231367,2025-08-21,H010,MED067,34"
"CON231368,2025-08-21,H010,MED068,15"
"CON231369,2025-08-21,H010,MED069,30"
"CON231370,2025-08-21,H010,MED070,20"
"CON231371,2025-08-21,H010,MED071,4"
"CON231372,2025-08-21,H010,MED072,5"
"CON231373,2025-08-21,H010,MED073,3"
"CON231374,2025-08-21,H010,MED074,2"
"CON231375,2025-08-21,H010,MED075,3"
"CON231376,2025-08-21,H010,MED076,6"
"CON231377,2025-08-21,H010,MED077,2"
"CON231378,2025-08-21,H010,MED078,1"
"CON231379,2025-08-21,H010,MED079,5"
"CON231380,2025-08-21,H010,MED080,5"
"CON231381,2025-08-21,H010,MED081,5"
"CON231382,2025-08-21,H010,MED082,13"
"CON231383,2025-08-21,H010,MED083,12"
"CON231384,2025-08-21,H010,MED084,8"
"CON231385,2025-08-21,H010,MED085,5"
"CON231386,2025-08-21,H010,MED086,7"
"CON231387,2025-08-21,H010,MED087,15"
"CON231388,2025-08-21,H010,MED088,8"
"CON231389,2025-08-21,H010,MED089,5"
"CON231390,2025-08-21,H010,MED090,8"
"CON231391,2025-08-21,H010,MED091,6"
"CON231392,2025-08-21,H010,MED092,5"
"CON231393,2025-08-21,H010,MED093,5"
"CON231394,2025-08-21,H010,MED094,5"
"CON231395,2025-08-21,H010,MED095,5"
"CON231396,2025-08-21,H010,MED096,4"
"CON231397,2025-08-21,H010,MED097,2"
"CON231398,2025-08-21,H010,MED098,1"
"CON231399,2025-08-21,H010,MED099,3"
"CON231400,2025-08-21,H010,MED100,5"
"CON231401,2025-08-22,H001,MED001,23"
"CON231402,2025-08-22,H001,MED002,20"
"CON231403,2025-08-22,H001,MED003,17"
"CON231404,2025-08-22,H001,MED004,30"
"CON231405,2025-08-22,H001,MED005,19"
"CON231406,2025-08-22,H001,MED006,30"
"CON231407,2025-08-22,H001,MED007,30"
"CON231408,2025-08-22,H001,MED008,17"
"CON231409,2025-08-22,H001,MED009,34"
